a_Cr,a_Si,a_Mo,a_Co,a_C,a_Mn,C0,a_Ni,a_Al,a_V
262.340087890625,87.46783447265625,468.07122802734375,333.94537353515625,154.5704345703125,294.77178955078125,45.1839599609375,91.98870849609375,-153.6121826171875,543.813720703125
253.87078857421875,74.69195556640625,449.18292236328125,316.88671875,170.88006591796875,293.6226806640625,41.1634521484375,91.9959716796875,-116.4888916015625,579.2252197265625
279.2138671875,77.69403076171875,446.5323486328125,334.72607421875,156.26409912109375,305.75653076171875,28.984619140625,87.232421875,-160.5977783203125,533.98486328125
294.935791015625,91.60113525390625,505.7840881347656,344.4510498046875,158.6533203125,271.27142333984375,17.966796875,92.58587646484375,-201.4326171875,28.6358642578125
287.84063720703125,57.03277587890625,505.70001220703125,556.7186279296875,172.1373291015625,283.12921142578125,38.6890869140625,80.5877685546875,-149.7294921875,137.49072265625
280.79351806640625,90.013427734375,488.6383972167969,454.8148193359375,160.06884765625,272.66058349609375,47.4677734375,82.45330810546875,-192.4239501953125,182.50958251953125
281.73699951171875,66.53338623046875,481.62188720703125,452.65875244140625,159.32196044921875,325.672119140625,7.7984619140625,95.87640380859375,-155.1036376953125,49.15972900390625
301.805908203125,72.77264404296875,470.8162841796875,228.01446533203125,139.76275634765625,294.40325927734375,73.1884765625,78.57196044921875,-72.0782470703125,351.07720947265625
274.278076171875,65.91119384765625,438.1561279296875,253.9984130859375,154.0814208984375,281.74749755859375,86.7799072265625,86.3089599609375,-10.41290283203125,422.67242431640625
287.95928955078125,77.4619140625,475.0352783203125,386.08551025390625,141.90087890625,312.96234130859375,7.413330078125,95.87359619140625,-98.6329345703125,284.78857421875
291.20343017578125,79.77783203125,500.09429931640625,409.52911376953125,184.16717529296875,266.0386962890625,10.5406494140625,77.37542724609375,-169.459228515625,154.70440673828125
307.32208251953125,66.04571533203125,509.8659362792969,529.541748046875,152.998291015625,311.28253173828125,26.152587890625,68.627685546875,-152.46240234375,296.40667724609375
285.0391845703125,68.69049072265625,478.93768310546875,576.3533935546875,153.16644287109375,307.52886962890625,6.94677734375,97.8359375,-136.50927734375,490.03851318359375
279.702392578125,60.310791015625,493.95440673828125,339.00048828125,163.43243408203125,325.85089111328125,9.3358154296875,82.70892333984375,-114.5760498046875,559.7478637695312
280.65423583984375,49.793212890625,508.6614990234375,274.46728515625,140.142333984375,345.37762451171875,23.0689697265625,78.7474365234375,-54.3052978515625,634.5987548828125
295.04443359375,60.7603759765625,511.4128112792969,299.16790771484375,138.1776123046875,328.77752685546875,27.8746337890625,91.82867431640625,-108.765380859375,702.6594848632812
292.16094970703125,68.1112060546875,500.4662170410156,334.10516357421875,151.47222900390625,325.77850341796875,2.1258544921875,86.84814453125,-84.7508544921875,585.4470825195312
298.6363525390625,81.3985595703125,516.4610595703125,597.7476806640625,140.262939453125,270.45941162109375,36.521728515625,86.93939208984375,-182.8973388671875,338.43450927734375
310.96893310546875,53.606201171875,488.5373229980469,519.27197265625,142.5972900390625,290.794677734375,57.317626953125,70.954833984375,-162.5809326171875,352.81500244140625
281.1190185546875,73.86639404296875,448.7685546875,259.966796875,173.76947021484375,322.85528564453125,11.6328125,77.306884765625,-109.139404296875,327.0660400390625
277.7066650390625,63.91461181640625,474.4744873046875,324.0286865234375,159.37457275390625,285.57183837890625,45.221435546875,88.38006591796875,-3.381591796875,471.318359375
263.23870849609375,70.8812255859375,452.7698974609375,307.5145263671875,148.72833251953125,302.1175537109375,65.76611328125,81.528076171875,-85.491455078125,442.187744140625
302.22869873046875,78.81207275390625,508.2659606933594,324.7220458984375,150.63262939453125,284.76416015625,34.2906494140625,93.2353515625,-98.037353515625,404.23516845703125
281.0386962890625,75.20416259765625,479.42083740234375,264.70684814453125,172.1397705078125,310.28448486328125,10.506591796875,81.6871337890625,-125.1448974609375,468.5069580078125
315.56201171875,36.68988037109375,477.72161865234375,241.1363525390625,139.008056640625,371.17578125,7.068115234375,70.244140625,-56.7462158203125,302.0712890625
288.8604736328125,81.63507080078125,493.9495849609375,410.282470703125,165.10693359375,282.76153564453125,4.431396484375,94.8448486328125,-125.5943603515625,349.265869140625
274.67926025390625,84.432373046875,489.2152404785156,569.759521484375,152.29205322265625,313.02557373046875,40.4296875,81.5162353515625,-243.0103759765625,427.31854248046875
264.97119140625,82.2906494140625,448.050537109375,494.4718017578125,173.1041259765625,261.41162109375,77.4193115234375,69.655029296875,-243.7010498046875,401.4390869140625
311.300537109375,51.8656005859375,471.15966796875,361.31817626953125,155.37945556640625,288.07470703125,31.7178955078125,75.0093994140625,-135.7099609375,571.330078125
271.75335693359375,69.29193115234375,487.4552001953125,427.92474365234375,177.54998779296875,282.10699462890625,8.7196044921875,84.80767822265625,-106.8531494140625,484.38983154296875
296.31170654296875,76.387939453125,467.23260498046875,367.8555908203125,165.0670166015625,304.57049560546875,19.5413818359375,66.43310546875,-196.9022216796875,592.1771240234375
286.65484619140625,77.89544677734375,462.04168701171875,472.57415771484375,164.78851318359375,283.38873291015625,46.9013671875,58.5145263671875,-232.031982421875,644.5118408203125
296.706787109375,60.775390625,491.32232666015625,485.00439453125,158.78546142578125,324.07763671875,0.3172607421875,84.82373046875,-192.2916259765625,361.48760986328125
281.81134033203125,54.1807861328125,428.6456298828125,425.50048828125,163.9212646484375,323.7579345703125,51.6348876953125,61.25958251953125,-153.788330078125,494.9366455078125
272.91717529296875,83.05560302734375,438.64276123046875,514.4029541015625,168.62109375,273.14202880859375,46.996826171875,73.34002685546875,-245.59619140625,376.32305908203125
285.1136474609375,78.406005859375,483.7410888671875,472.85406494140625,164.51141357421875,302.44635009765625,3.598388671875,85.53662109375,-198.7421875,675.767333984375
289.0150146484375,64.195068359375,496.0228271484375,561.4638061523438,130.1796875,327.44476318359375,32.47802734375,95.7373046875,-122.203857421875,601.0634765625
270.54583740234375,61.9794921875,470.11761474609375,338.013427734375,167.40057373046875,326.07080078125,59.668701171875,65.55194091796875,-121.126220703125,486.19720458984375
286.5059814453125,60.56744384765625,514.13330078125,424.02923583984375,147.37237548828125,336.56170654296875,22.452392578125,79.76019287109375,-109.7945556640625,529.358642578125
284.25787353515625,74.47125244140625,476.4840087890625,256.16876220703125,153.200439453125,301.22882080078125,47.3251953125,91.51776123046875,-82.2384033203125,367.28912353515625
281.16204833984375,62.8780517578125,482.9049072265625,454.9525146484375,136.29638671875,311.4217529296875,59.8431396484375,90.33935546875,-160.934814453125,305.701416015625
285.03668212890625,68.54132080078125,490.50714111328125,362.0537109375,144.269287109375,309.4486083984375,25.40087890625,85.70068359375,-77.416748046875,292.62689208984375
289.59735107421875,63.814697265625,512.4139404296875,345.1282958984375,152.94012451171875,328.938232421875,24.623779296875,76.106201171875,-127.2841796875,190.6593017578125
313.42425537109375,63.5296630859375,503.5693359375,254.48687744140625,153.03350830078125,303.501220703125,9.0948486328125,77.866943359375,-61.8941650390625,215.4176025390625
314.618896484375,90.941650390625,483.34869384765625,219.7117919921875,132.2520751953125,311.87628173828125,14.591064453125,73.055419921875,-74.930908203125,115.43963623046875
311.267822265625,101.178955078125,531.1513671875,336.98101806640625,134.733642578125,281.266845703125,3.6611328125,82.513916015625,-190.5548095703125,372.9371337890625
286.42083740234375,59.88751220703125,491.8783264160156,361.61865234375,146.2401123046875,329.952392578125,3.8046875,83.70977783203125,-52.6536865234375,595.2335205078125
280.1556396484375,64.21466064453125,469.15972900390625,439.46136474609375,157.91644287109375,302.02679443359375,31.23388671875,91.32745361328125,-156.76220703125,439.732177734375
280.202392578125,83.26324462890625,478.73773193359375,537.2281494140625,153.68927001953125,280.7774658203125,39.5443115234375,84.352294921875,-191.9945068359375,386.5782470703125
295.68255615234375,81.2344970703125,490.555419921875,626.5971069335938,156.1728515625,272.5518798828125,17.5255126953125,99.06243896484375,-212.8392333984375,455.8277587890625
283.07904052734375,82.48968505859375,505.30279541015625,621.896484375,139.72607421875,310.66351318359375,3.031005859375,87.67633056640625,-217.73046875,478.181396484375
278.05029296875,86.6947021484375,473.37347412109375,564.775634765625,165.74334716796875,264.91192626953125,10.5018310546875,85.1268310546875,-222.4844970703125,690.8505859375
283.01470947265625,51.94537353515625,488.77508544921875,516.593994140625,160.56365966796875,321.75567626953125,15.90966796875,80.846923828125,-161.9488525390625,624.071533203125
282.79754638671875,54.86407470703125,472.43084716796875,483.4678955078125,157.35528564453125,301.21893310546875,22.87744140625,82.909912109375,-171.3858642578125,792.4420166015625
274.50982666015625,72.968017578125,440.6004638671875,492.8155517578125,127.03924560546875,255.20843505859375,138.544921875,72.51141357421875,-152.19873046875,787.845703125
288.7877197265625,67.55401611328125,477.8690185546875,401.76849365234375,177.98846435546875,306.5001220703125,8.0263671875,70.11279296875,-195.136962890625,409.08038330078125
271.98590087890625,66.46221923828125,490.6069641113281,397.858154296875,178.68609619140625,286.24285888671875,27.7564697265625,71.600341796875,-144.66796875,402.86773681640625
270.06243896484375,71.84906005859375,472.4285888671875,279.6734619140625,162.13836669921875,308.5460205078125,35.5889892578125,75.219482421875,-83.3428955078125,489.85015869140625
286.04266357421875,68.80841064453125,481.3638916015625,429.60589599609375,163.03662109375,305.5836181640625,14.176025390625,77.86767578125,-168.119873046875,632.08984375
290.576416015625,51.42144775390625,459.94012451171875,240.72320556640625,174.86541748046875,344.4661865234375,7.3170166015625,84.196044921875,-139.7396240234375,606.80810546875
285.673828125,91.07366943359375,479.2559814453125,377.2996826171875,154.84747314453125,282.23590087890625,22.4090576171875,87.0714111328125,-125.1678466796875,351.93768310546875
255.2821044921875,88.068115234375,483.043701171875,441.8414306640625,179.902587890625,273.2530517578125,4.3148193359375,91.13836669921875,-196.63037109375,321.2301025390625
287.08502197265625,83.3995361328125,516.5848388671875,560.0533447265625,148.5745849609375,280.54248046875,20.8861083984375,96.77630615234375,-183.9154052734375,447.2855224609375
286.78173828125,76.56414794921875,474.9949951171875,457.96734619140625,182.9957275390625,268.45843505859375,30.272216796875,73.37579345703125,-243.7034912109375,455.27392578125
301.869384765625,82.858642578125,497.16748046875,424.091064453125,158.3385009765625,283.5985107421875,16.927734375,75.734375,-187.93798828125,310.620849609375
304.81988525390625,65.25311279296875,491.4503173828125,500.4737548828125,142.3441162109375,296.034423828125,51.4075927734375,70.48699951171875,-176.4117431640625,404.4322509765625
253.46905517578125,62.40557861328125,478.633544921875,431.22137451171875,162.29315185546875,317.6510009765625,22.19384765625,92.0269775390625,-160.445068359375,434.9541015625
272.5728759765625,79.26025390625,455.59332275390625,283.15673828125,174.86578369140625,298.25579833984375,18.8255615234375,84.4442138671875,-153.302490234375,526.9739379882812
268.20452880859375,56.31182861328125,475.14276123046875,512.3756103515625,166.70245361328125,311.78900146484375,17.3026123046875,91.8275146484375,-167.6856689453125,573.8919677734375
274.876220703125,59.8948974609375,443.112548828125,362.8741455078125,169.41339111328125,312.41619873046875,40.7716064453125,66.3404541015625,-93.22314453125,742.5845947265625
275.8211669921875,64.1661376953125,444.23822021484375,326.896484375,159.57672119140625,324.23065185546875,26.7264404296875,83.40191650390625,-94.22314453125,592.4129638671875
279.64984130859375,69.79827880859375,450.376220703125,439.61962890625,153.62689208984375,297.981201171875,18.586181640625,99.37005615234375,-169.1456298828125,799.8795776367188
273.92547607421875,65.0926513671875,480.521240234375,357.587890625,163.77972412109375,320.8125,3.021484375,86.46685791015625,-97.7054443359375,783.3721923828125
284.93389892578125,76.237060546875,493.63446044921875,354.61639404296875,139.78643798828125,314.36541748046875,17.781494140625,88.84344482421875,-34.8956298828125,780.574462890625
266.1171875,69.240478515625,508.3597717285156,430.96734619140625,179.104248046875,284.3428955078125,5.46484375,89.40838623046875,-190.6304931640625,827.2559814453125
275.5802001953125,75.6798095703125,495.8020935058594,367.7200927734375,138.5252685546875,311.04766845703125,26.41650390625,95.09185791015625,-83.7392578125,692.303955078125
294.30657958984375,88.0472412109375,462.1578369140625,379.5489501953125,151.279296875,291.84796142578125,33.47998046875,78.84771728515625,-134.78662109375,766.2992553710938
275.0614013671875,70.94110107421875,469.2738037109375,416.65069580078125,154.46923828125,275.146240234375,61.529296875,89.33612060546875,-128.878662109375,573.681884765625
272.5274658203125,67.8466796875,445.31951904296875,564.4029541015625,165.71917724609375,279.0732421875,38.358154296875,76.6898193359375,-171.8404541015625,608.7720947265625
285.51605224609375,69.99505615234375,488.5487060546875,478.7625732421875,159.3663330078125,316.1231689453125,3.829345703125,81.87652587890625,-185.910400390625,759.4221801757812
275.762939453125,75.58599853515625,460.23504638671875,367.69195556640625,155.396484375,300.94061279296875,32.3524169921875,83.8375244140625,-141.3258056640625,632.8553466796875
281.261962890625,62.90093994140625,483.9095458984375,349.03375244140625,155.53045654296875,322.39495849609375,17.7589111328125,81.70159912109375,-135.918701171875,476.86285400390625
272.27105712890625,61.4373779296875,464.8563232421875,465.787109375,160.2393798828125,282.45263671875,81.4471435546875,66.36822509765625,-117.6439208984375,575.2110595703125
297.50439453125,84.37847900390625,492.6781005859375,415.328857421875,152.5255126953125,298.891357421875,2.0079345703125,81.505859375,-85.307373046875,457.4871826171875
297.6517333984375,71.065673828125,495.3387451171875,423.2587890625,139.068359375,299.29852294921875,42.7066650390625,83.92578125,-139.4234619140625,518.8870849609375
254.4283447265625,61.36865234375,474.74053955078125,205.24237060546875,140.76885986328125,299.9420166015625,108.07861328125,67.64752197265625,-56.67333984375,604.994140625
273.85589599609375,59.62957763671875,493.97320556640625,477.08099365234375,162.480712890625,308.85760498046875,8.2601318359375,93.8492431640625,-179.412841796875,713.8226318359375
262.7601318359375,76.02557373046875,478.5706787109375,549.3375244140625,172.43255615234375,295.445068359375,42.072998046875,75.99053955078125,-214.4722900390625,486.98455810546875
260.93023681640625,73.15802001953125,488.3434143066406,386.06256103515625,181.3944091796875,278.47210693359375,49.2347412109375,79.7509765625,-109.7628173828125,447.87158203125
274.991455078125,74.65924072265625,517.1185302734375,388.53253173828125,148.7315673828125,309.89117431640625,18.9451904296875,94.89569091796875,-171.7449951171875,570.740478515625
295.01934814453125,75.743896484375,463.1611328125,378.414794921875,167.5185546875,268.792236328125,33.3465576171875,72.4837646484375,-145.4844970703125,728.77490234375
293.0908203125,82.75732421875,460.256103515625,502.515869140625,178.92413330078125,274.856201171875,0.2025146484375,76.8350830078125,-172.929443359375,743.608642578125
276.712646484375,70.61480712890625,494.3154602050781,574.6638793945312,183.97222900390625,301.831298828125,5.041748046875,75.71942138671875,-204.2711181640625,422.45831298828125
252.66461181640625,99.9248046875,449.236328125,519.4822998046875,138.697998046875,274.17034912109375,74.05615234375,94.64923095703125,-171.5269775390625,397.505126953125
286.03533935546875,64.96270751953125,500.61328125,423.64154052734375,130.25616455078125,328.6654052734375,27.7943115234375,97.780517578125,-44.7978515625,491.3095703125
289.58245849609375,57.095703125,472.1298828125,503.4099426269531,139.30224609375,312.19439697265625,88.4456787109375,71.950927734375,-160.2738037109375,386.05426025390625
279.7138671875,70.6094970703125,439.04949951171875,266.41961669921875,182.49285888671875,300.34857177734375,16.224853515625,77.25396728515625,-139.698974609375,659.6986083984375
273.2457275390625,78.5084228515625,486.733642578125,319.97625732421875,150.8179931640625,316.78936767578125,5.1741943359375,95.60552978515625,-88.5303955078125,589.4171752929688
287.1905517578125,82.49237060546875,507.7398681640625,460.26934814453125,156.54876708984375,310.111572265625,5.1082763671875,97.530029296875,-221.353759765625,310.38427734375
308.81243896484375,66.04986572265625,486.9794921875,425.2481689453125,146.08306884765625,328.31103515625,3.2889404296875,90.27685546875,-108.8260498046875,347.07818603515625
296.72015380859375,59.71746826171875,497.40875244140625,212.50091552734375,149.2830810546875,306.9688720703125,30.2862548828125,71.59429931640625,-70.9443359375,299.41192626953125
292.14459228515625,69.7999267578125,483.6082763671875,399.15802001953125,161.6517333984375,272.1453857421875,20.6756591796875,87.4376220703125,-128.6551513671875,232.1866455078125
301.31622314453125,67.57025146484375,498.903564453125,465.9774169921875,159.98724365234375,292.76116943359375,29.1361083984375,84.51611328125,-173.38427734375,287.02032470703125
303.59442138671875,89.63189697265625,500.78424072265625,430.08319091796875,139.88006591796875,309.7818603515625,1.8115234375,108.86138916015625,-170.962646484375,117.4884033203125
282.75567626953125,85.26312255859375,450.720947265625,427.60540771484375,132.68255615234375,283.0889892578125,86.5655517578125,74.1834716796875,-192.15087890625,346.2684326171875
275.25927734375,49.203369140625,485.9312744140625,423.87872314453125,164.3590087890625,333.08392333984375,20.23681640625,73.82293701171875,-157.0723876953125,532.681884765625
291.90338134765625,56.55023193359375,459.07647705078125,383.02630615234375,155.24517822265625,289.9866943359375,31.2122802734375,81.2174072265625,-97.0941162109375,524.724609375
291.35186767578125,47.25244140625,460.93487548828125,365.5435791015625,156.19708251953125,350.75836181640625,9.855224609375,70.76348876953125,-110.364990234375,589.1127319335938
261.6788330078125,76.528564453125,475.87188720703125,455.3680419921875,178.237060546875,282.86956787109375,24.8753662109375,82.11285400390625,-224.0147705078125,502.4689636230469
278.22576904296875,59.6214599609375,523.7586669921875,442.4295654296875,144.815185546875,347.3778076171875,6.578857421875,85.27886962890625,-151.491943359375,555.51904296875
291.5772705078125,67.78753662109375,502.91253662109375,368.78173828125,174.5701904296875,289.55078125,12.7540283203125,79.66015625,-117.6907958984375,616.4221801757812
255.31842041015625,82.9219970703125,434.04364013671875,358.17926025390625,177.10882568359375,282.10968017578125,47.7457275390625,77.03765869140625,-103.98291015625,604.3603515625
270.67413330078125,67.0196533203125,477.02691650390625,381.3154296875,167.280029296875,302.97869873046875,0.3785400390625,98.24462890625,-133.6873779296875,566.75146484375
306.3336181640625,57.48052978515625,516.323974609375,325.73321533203125,138.23077392578125,359.95440673828125,1.9205322265625,66.8272705078125,-172.916259765625,629.5386962890625
290.2957763671875,78.10711669921875,473.33258056640625,362.3924560546875,163.0283203125,304.7271728515625,8.2294921875,78.08172607421875,-123.3289794921875,550.401611328125
312.0338134765625,57.36981201171875,503.260498046875,386.9808349609375,149.7176513671875,326.23870849609375,13.8018798828125,71.5726318359375,-112.072265625,480.8192138671875
288.83642578125,90.95953369140625,476.03204345703125,378.02349853515625,150.77978515625,301.961669921875,1.4234619140625,90.17694091796875,-110.0125732421875,305.52264404296875
293.5113525390625,40.49005126953125,480.45330810546875,339.507080078125,172.21136474609375,327.0615234375,28.1470947265625,74.51519775390625,-114.3509521484375,300.56365966796875
247.33856201171875,55.4395751953125,461.1383056640625,345.02178955078125,183.286376953125,323.02294921875,20.5987548828125,87.22869873046875,-150.0948486328125,564.7014770507812
280.3779296875,79.3114013671875,499.67181396484375,403.39300537109375,158.94903564453125,296.66278076171875,18.662841796875,84.68646240234375,-214.100341796875,542.8206787109375
288.47637939453125,72.90625,489.9101867675781,370.5341796875,173.18212890625,285.31634521484375,16.884033203125,104.28094482421875,-144.808349609375,373.2686767578125
289.3333740234375,72.64703369140625,512.639892578125,400.85479736328125,143.409423828125,319.59234619140625,14.813232421875,92.6876220703125,-175.3704833984375,375.9837646484375
292.5535888671875,65.02734375,481.97314453125,245.74981689453125,161.45184326171875,296.06640625,18.832275390625,88.484375,-115.067626953125,353.60211181640625
303.8504638671875,95.0760498046875,524.515380859375,397.76641845703125,159.87200927734375,255.97760009765625,2.86572265625,84.258544921875,-128.7679443359375,243.73388671875
267.7408447265625,83.0142822265625,489.2444152832031,308.0343017578125,167.98321533203125,312.42169189453125,5.67626953125,97.44927978515625,-149.91552734375,133.3270263671875
290.0213623046875,97.98193359375,489.5999450683594,290.70513916015625,153.2554931640625,264.3975830078125,36.3194580078125,88.21380615234375,-129.2012939453125,85.22509765625
297.23614501953125,70.12799072265625,468.24102783203125,344.80694580078125,156.5806884765625,278.7222900390625,62.531005859375,67.91900634765625,-137.1087646484375,27.06317138671875
283.26446533203125,80.7052001953125,489.99468994140625,430.31182861328125,157.2196044921875,271.3192138671875,49.5858154296875,81.10748291015625,-173.1197509765625,-116.4931640625
293.95147705078125,76.0421142578125,499.7425537109375,325.33905029296875,147.28436279296875,312.945068359375,26.94873046875,63.16363525390625,-159.571044921875,-27.2113037109375
301.81787109375,72.62225341796875,458.22943115234375,518.3271484375,133.1461181640625,322.32440185546875,37.123291015625,81.33172607421875,-104.8848876953125,221.3160400390625
280.21734619140625,78.16204833984375,473.90301513671875,499.5806884765625,163.11907958984375,280.67364501953125,43.7337646484375,67.4893798828125,-79.6961669921875,138.34686279296875
272.3699951171875,72.614501953125,500.9723815917969,335.98223876953125,166.15545654296875,340.4010009765625,0.089599609375,84.3741455078125,-107.4080810546875,362.91162109375
269.08770751953125,61.2066650390625,499.265625,370.97540283203125,175.0020751953125,316.52252197265625,4.28125,88.8900146484375,-216.866943359375,378.44500732421875
263.05914306640625,50.27557373046875,458.24530029296875,336.376220703125,170.5330810546875,314.41033935546875,28.7537841796875,84.099365234375,-79.205810546875,893.993408203125
270.2940673828125,78.7694091796875,449.0679931640625,418.71026611328125,156.060546875,271.14044189453125,95.699951171875,70.83197021484375,-183.890625,662.34033203125
280.48651123046875,78.0655517578125,491.94091796875,566.1133422851562,154.45538330078125,285.82537841796875,32.88232421875,79.272705078125,-235.5189208984375,717.98388671875
263.73529052734375,61.39117431640625,457.79254150390625,380.91162109375,141.41961669921875,336.29766845703125,51.6890869140625,82.15380859375,-85.5177001953125,639.4847412109375
273.41754150390625,55.22613525390625,440.91693115234375,330.815673828125,154.22540283203125,306.4654541015625,63.5274658203125,91.8778076171875,-136.2322998046875,686.025146484375
279.00701904296875,37.5400390625,510.13336181640625,262.2432861328125,148.41925048828125,396.54620361328125,4.465087890625,78.74224853515625,-135.3375244140625,786.5238647460938
289.26043701171875,79.98193359375,495.0045471191406,267.07806396484375,136.0587158203125,316.27484130859375,11.6712646484375,90.8470458984375,-26.81640625,667.903564453125
262.95025634765625,78.50640869140625,486.55596923828125,450.94573974609375,170.603271484375,307.2161865234375,21.3416748046875,80.76300048828125,-212.5062255859375,708.487548828125
288.9100341796875,52.8756103515625,481.72857666015625,463.8026123046875,167.04669189453125,305.1370849609375,30.688232421875,69.729736328125,-186.001220703125,700.354736328125
288.1990966796875,81.06341552734375,455.92767333984375,454.1453857421875,159.1552734375,314.79693603515625,16.591552734375,92.69775390625,-231.6904296875,541.7340087890625
282.46435546875,66.58441162109375,509.2585144042969,331.283203125,156.62567138671875,305.71514892578125,23.557861328125,81.85626220703125,-146.0311279296875,800.69189453125
255.54473876953125,49.32049560546875,472.9737548828125,428.9061279296875,157.63690185546875,302.96453857421875,57.21875,82.10845947265625,-101.9144287109375,601.469970703125
278.95404052734375,63.09381103515625,487.29327392578125,438.0706787109375,163.5535888671875,312.99420166015625,3.6141357421875,90.4710693359375,-188.9854736328125,741.57568359375
294.02105712890625,60.995849609375,501.3088684082031,390.43792724609375,151.0516357421875,311.094482421875,10.5709228515625,94.5430908203125,-105.86328125,638.5189208984375
293.44012451171875,74.2950439453125,498.232421875,414.28753662109375,135.3497314453125,287.508056640625,32.85791015625,94.46917724609375,-205.8035888671875,566.3822631835938
278.688720703125,92.2982177734375,506.5702209472656,456.4278564453125,143.2635498046875,289.5010986328125,37.0574951171875,79.24273681640625,-185.637939453125,446.9066162109375
313.12750244140625,64.49761962890625,463.94439697265625,499.0126037597656,155.488037109375,282.3834228515625,28.910400390625,70.49853515625,-214.7591552734375,566.9893798828125
273.9049072265625,55.2969970703125,481.06072998046875,266.2064208984375,182.43017578125,322.28546142578125,0.087890625,83.23773193359375,-68.017822265625,725.2447509765625
283.18243408203125,47.77325439453125,449.76763916015625,522.3238525390625,170.120361328125,317.081298828125,25.556640625,70.404296875,-185.689208984375,887.9317626953125
289.10797119140625,78.4224853515625,472.393310546875,397.0086669921875,174.0745849609375,262.86151123046875,46.0089111328125,77.81878662109375,-111.4393310546875,624.7501220703125
280.37396240234375,96.0992431640625,472.88153076171875,433.3699951171875,167.9327392578125,284.82659912109375,5.6495361328125,74.31219482421875,-215.2158203125,499.80377197265625
301.24041748046875,85.45477294921875,485.15875244140625,363.4300537109375,165.6947021484375,295.494140625,20.9774169921875,70.55914306640625,-120.934814453125,467.1724853515625
269.68487548828125,74.13311767578125,466.33782958984375,435.0169677734375,179.18963623046875,276.8270263671875,16.411865234375,90.53216552734375,-108.920654296875,466.572998046875
279.342041015625,46.28662109375,486.72369384765625,351.6356201171875,142.06390380859375,328.10113525390625,59.72900390625,78.42742919921875,-143.4136962890625,541.7484741210938
289.6888427734375,55.01446533203125,498.9775390625,298.870849609375,169.07720947265625,333.533447265625,0.404296875,73.25238037109375,-128.6099853515625,422.3843994140625
297.7445068359375,57.72796630859375,483.5633544921875,310.1064453125,150.75921630859375,353.47406005859375,1.715576171875,62.6707763671875,-62.289794921875,625.10009765625
259.11712646484375,53.57830810546875,469.49664306640625,341.31146240234375,182.12445068359375,318.0313720703125,11.9599609375,88.82501220703125,-99.7294921875,665.4263916015625
294.4727783203125,55.51806640625,501.56292724609375,316.8043212890625,132.43304443359375,332.5555419921875,4.9495849609375,98.94891357421875,-52.4315185546875,537.6627197265625
273.2886962890625,57.00286865234375,489.1846923828125,289.10906982421875,165.66473388671875,347.40625,5.11767578125,74.37469482421875,-137.07666015625,636.074462890625
273.20965576171875,69.76898193359375,519.727783203125,327.6982421875,147.84906005859375,321.55615234375,7.0732421875,85.66705322265625,-93.335205078125,502.6919860839844
309.707275390625,47.94024658203125,501.69329833984375,355.649658203125,140.4449462890625,336.0570068359375,3.36865234375,85.55792236328125,-112.1231689453125,615.5690307617188
290.496337890625,64.88592529296875,507.4178161621094,230.81292724609375,165.92803955078125,312.22174072265625,1.725830078125,76.6160888671875,-139.67529296875,596.9558715820312
277.35565185546875,79.3594970703125,473.5582275390625,243.96826171875,137.669921875,314.00726318359375,41.390380859375,94.25604248046875,-95.921875,614.4176635742188
298.17578125,63.5137939453125,493.5548400878906,300.7308349609375,155.50567626953125,314.5645751953125,0.9669189453125,85.00665283203125,-87.4840087890625,473.51202392578125
300.213134765625,52.9981689453125,463.56982421875,474.906494140625,153.31201171875,313.17462158203125,39.6829833984375,69.70660400390625,-180.9697265625,436.3992919921875
260.22003173828125,77.313720703125,499.8381652832031,353.81634521484375,155.02471923828125,299.8831787109375,30.0648193359375,81.9578857421875,-214.0196533203125,428.97467041015625
310.17510986328125,59.80401611328125,468.1929931640625,284.04815673828125,130.8260498046875,346.6328125,11.6422119140625,86.5552978515625,-85.6737060546875,574.0419921875
284.5894775390625,80.44598388671875,474.6934814453125,199.70458984375,156.32159423828125,317.75091552734375,24.879150390625,76.929931640625,-79.0821533203125,515.2531127929688
280.4151611328125,73.59771728515625,502.88836669921875,425.31243896484375,167.63287353515625,291.87255859375,19.8062744140625,71.0860595703125,-133.3499755859375,429.5711669921875
290.888671875,81.02215576171875,484.41253662109375,419.13916015625,162.2672119140625,295.851318359375,8.435302734375,86.7020263671875,-200.42333984375,444.25738525390625
275.1942138671875,97.19122314453125,472.9847412109375,290.14215087890625,152.053466796875,300.7442626953125,17.8563232421875,86.95562744140625,-41.0396728515625,672.99072265625
285.67828369140625,69.96771240234375,489.5145263671875,277.86126708984375,147.16314697265625,306.75146484375,9.8900146484375,103.34405517578125,-112.33251953125,599.5533447265625
277.0855712890625,65.68450927734375,466.55902099609375,371.245849609375,144.859375,322.54205322265625,41.962890625,76.17431640625,-110.251708984375,723.5657958984375
274.3179931640625,67.24822998046875,467.27117919921875,443.7789306640625,165.0806884765625,303.8319091796875,8.9456787109375,98.2977294921875,-162.4461669921875,761.2540893554688
250.86431884765625,65.22662353515625,425.9188232421875,536.029541015625,144.18511962890625,259.269287109375,143.2835693359375,71.620361328125,-163.2144775390625,661.579833984375
296.12371826171875,43.8287353515625,508.25286865234375,311.104736328125,141.4903564453125,323.99627685546875,7.4451904296875,92.3677978515625,-111.7181396484375,686.8935546875
