a_0,b_1,b_0
320.3290710449219,1.4926451444625854,-1185.5584716796875
271.9253845214844,1.7529792785644531,-1165.429443359375
264.30615234375,1.7649445533752441,-1160.4884033203125
283.9617919921875,1.8034687042236328,-1179.919189453125
322.5300598144531,1.5398751497268677,-1165.476806640625
393.66802978515625,1.7295867204666138,-1175.1187744140625
319.4444274902344,1.9528770446777344,-1181.162109375
322.5845947265625,1.3552792072296143,-1173.474609375
297.13922119140625,1.4605107307434082,-1173.27197265625
254.67575073242188,1.3394801616668701,-1155.60205078125
374.50457763671875,1.7258727550506592,-1172.792236328125
379.8905334472656,1.8516672849655151,-1164.824951171875
420.036865234375,1.7067222595214844,-1187.533447265625
317.4766540527344,1.2534496784210205,-1168.205810546875
372.0241394042969,1.7062454223632812,-1171.0106201171875
355.66888427734375,1.294646978378296,-1171.951904296875
432.9935607910156,1.7052627801895142,-1182.625732421875
424.81451416015625,1.4026540517807007,-1159.498291015625
410.9591369628906,1.5964665412902832,-1161.030517578125
290.91552734375,1.2948166131973267,-1158.57080078125
380.3981018066406,1.4592678546905518,-1174.40869140625
298.765380859375,1.6532549858093262,-1173.33203125
356.5506896972656,1.4311577081680298,-1174.91943359375
386.78289794921875,1.436363697052002,-1161.2315673828125
355.30548095703125,1.7954888343811035,-1189.357177734375
374.1929016113281,1.3744736909866333,-1153.11474609375
290.5652770996094,1.4116703271865845,-1155.7489013671875
293.6174011230469,1.5129780769348145,-1181.126708984375
242.84625244140625,1.500859022140503,-1178.2861328125
315.9568786621094,1.2861065864562988,-1174.4866943359375
314.0300598144531,1.3556426763534546,-1172.41064453125
186.36402893066406,1.2982814311981201,-1165.1778564453125
232.90379333496094,1.7505176067352295,-1185.3245849609375
265.059326171875,1.7000739574432373,-1172.445068359375
292.0875549316406,1.577686071395874,-1178.253173828125
331.4712219238281,1.9634439945220947,-1184.227294921875
390.680908203125,2.181858777999878,-1179.548095703125
269.4235534667969,1.327420949935913,-1159.1500244140625
190.02967834472656,1.5407354831695557,-1170.365966796875
217.2589874267578,1.5644841194152832,-1179.224609375
216.75665283203125,1.518397569656372,-1175.142578125
285.6605224609375,1.3673670291900635,-1178.5029296875
195.35647583007812,1.615321159362793,-1176.916259765625
238.40386962890625,1.511165976524353,-1170.25439453125
265.8076171875,1.208338975906372,-1167.046142578125
345.7251281738281,1.7334256172180176,-1173.931396484375
334.9672546386719,1.2703711986541748,-1185.7611083984375
410.59033203125,1.595351219177246,-1168.3160400390625
376.1149597167969,1.663365125656128,-1175.244873046875
408.1820373535156,1.1429951190948486,-1166.15234375
412.8492736816406,1.0739943981170654,-1158.6529541015625
406.7851257324219,0.8315579891204834,-1160.8173828125
431.9654541015625,1.0470662117004395,-1179.254638671875
459.3563537597656,1.601362705230713,-1176.016357421875
374.5943603515625,1.8594639301300049,-1170.9910888671875
314.5555114746094,1.5566723346710205,-1190.3363037109375
298.5381164550781,1.3432395458221436,-1176.39111328125
250.80731201171875,1.473770260810852,-1179.4915771484375
373.72283935546875,1.7840914726257324,-1178.127685546875
351.3621826171875,1.4310297966003418,-1177.0379638671875
344.31439208984375,1.9798516035079956,-1187.0869140625
402.22625732421875,2.10264253616333,-1180.0098876953125
335.53118896484375,1.4188116788864136,-1168.97119140625
304.10650634765625,1.3501572608947754,-1165.142578125
221.89891052246094,1.3932714462280273,-1176.5484619140625
177.1551513671875,0.9214977025985718,-1173.157470703125
208.88905334472656,1.478705883026123,-1157.47509765625
224.3538055419922,1.5308802127838135,-1185.839111328125
295.6474609375,1.588508129119873,-1171.630615234375
368.08111572265625,1.7766033411026,-1188.181396484375
296.69622802734375,1.8297125101089478,-1188.00927734375
363.2099914550781,1.9791038036346436,-1182.68115234375
317.1224670410156,2.002531051635742,-1179.6065673828125
325.9903564453125,1.9664404392242432,-1187.7972412109375
293.3868713378906,1.3948224782943726,-1179.2730712890625
312.2497253417969,1.7010822296142578,-1173.3232421875
340.4773864746094,1.7196279764175415,-1181.016357421875
358.4082946777344,1.5567125082015991,-1155.95068359375
332.9165344238281,1.3782927989959717,-1164.0927734375
339.4779052734375,1.3930249214172363,-1162.38134765625
345.88385009765625,1.4761518239974976,-1170.705078125
293.546875,1.530767798423767,-1167.5445556640625
290.7464904785156,1.4779157638549805,-1169.61865234375
323.01922607421875,1.3190914392471313,-1161.659912109375
230.1721649169922,1.3501733541488647,-1163.6505126953125
269.5057678222656,1.614548683166504,-1189.8072509765625
269.3372802734375,1.999457597732544,-1177.318115234375
302.7599182128906,2.0104293823242188,-1178.79052734375
376.0827331542969,1.8395096063613892,-1192.956298828125
225.40969848632812,1.6264373064041138,-1171.685546875
248.64788818359375,1.8578392267227173,-1168.7752685546875
290.3902282714844,1.902569055557251,-1178.5460205078125
235.16481018066406,1.6557822227478027,-1170.642333984375
218.00411987304688,1.5345897674560547,-1165.8631591796875
418.86114501953125,1.2672655582427979,-1178.2708740234375
349.6176452636719,1.6097373962402344,-1163.023681640625
346.6623229980469,1.3166743516921997,-1170.9486083984375
398.4686279296875,1.3427627086639404,-1187.01318359375
365.6820983886719,1.3990079164505005,-1145.373046875
374.8321533203125,1.4347410202026367,-1170.327392578125
324.3977355957031,2.12595796585083,-1180.282470703125
364.72198486328125,1.5634708404541016,-1174.109130859375
281.9898376464844,1.6285169124603271,-1171.028076171875
255.25303649902344,1.5875846147537231,-1164.551513671875
305.6231994628906,1.528698444366455,-1175.800048828125
248.85284423828125,1.3165357112884521,-1166.7880859375
402.6349182128906,0.9288547039031982,-1174.4619140625
406.2455139160156,1.8409898281097412,-1152.9923095703125
330.8070373535156,1.1177440881729126,-1171.509765625
271.9298400878906,1.6629631519317627,-1166.442626953125
311.310546875,2.3033931255340576,-1195.732666015625
320.5709228515625,0.9757788181304932,-1161.434326171875
414.3333435058594,1.6138179302215576,-1183.45751953125
354.90362548828125,1.5533406734466553,-1172.87890625
397.143798828125,1.863144040107727,-1181.898681640625
294.1195373535156,1.6769622564315796,-1160.81884765625
340.50335693359375,1.9380662441253662,-1192.236572265625
290.12481689453125,1.9964284896850586,-1179.14208984375
262.84906005859375,1.7177810668945312,-1164.20556640625
289.39324951171875,1.9774112701416016,-1174.3582763671875
333.362548828125,1.8699188232421875,-1178.801513671875
276.0247802734375,2.035944700241089,-1171.4111328125
176.7002410888672,1.559147834777832,-1179.1590576171875
262.5658874511719,1.4354233741760254,-1174.734130859375
254.76458740234375,1.3085062503814697,-1159.6300048828125
415.54522705078125,1.8405592441558838,-1166.224365234375
323.12286376953125,1.7561273574829102,-1184.532470703125
327.8178405761719,1.5996546745300293,-1177.5062255859375
284.2330322265625,1.7108039855957031,-1172.6259765625
318.722900390625,1.669800877571106,-1163.647216796875
410.8915710449219,1.4608222246170044,-1187.660888671875
369.575439453125,1.6048181056976318,-1170.390869140625
405.3679504394531,1.3408677577972412,-1168.33740234375
355.6311950683594,1.4548790454864502,-1162.8291015625
367.8329772949219,1.693832278251648,-1173.35546875
410.2686462402344,1.8610165119171143,-1192.09814453125
434.4173278808594,1.0425221920013428,-1177.601318359375
284.5135192871094,1.6122044324874878,-1164.7373046875
297.7327575683594,1.8924885988235474,-1184.685546875
226.25196838378906,1.8147902488708496,-1184.4505615234375
294.49163818359375,2.1115431785583496,-1187.0379638671875
335.685546875,1.5287747383117676,-1171.273193359375
302.7012023925781,1.769073247909546,-1178.739990234375
385.87255859375,1.966121792793274,-1168.3082275390625
387.086669921875,1.9863914251327515,-1172.2744140625
411.0242919921875,1.2994260787963867,-1155.6103515625
396.8228454589844,1.240913987159729,-1166.220458984375
398.8851318359375,1.147013783454895,-1147.916259765625
354.7319030761719,1.5815651416778564,-1173.4171142578125
366.09381103515625,1.83681058883667,-1167.05419921875
337.11712646484375,1.4568077325820923,-1183.727783203125
327.10711669921875,1.5503079891204834,-1169.842041015625
342.195068359375,1.6377394199371338,-1176.7813720703125
322.82427978515625,1.6755883693695068,-1169.053466796875
390.8147277832031,1.3808999061584473,-1160.0096435546875
348.1305847167969,1.878720760345459,-1172.89013671875
339.02239990234375,1.474565029144287,-1165.044921875
368.35479736328125,1.7114330530166626,-1183.331787109375
250.57151794433594,1.0026317834854126,-1184.406005859375
270.9100341796875,1.685607671737671,-1179.343017578125
321.1875305175781,1.787130355834961,-1174.29052734375
367.7994689941406,1.9520776271820068,-1178.7724609375
378.7021789550781,1.5176057815551758,-1170.1192626953125
415.1678466796875,0.9567260146141052,-1164.336181640625
372.24273681640625,1.6246556043624878,-1169.33349609375
451.7313537597656,1.7682026624679565,-1170.5294189453125
428.21710205078125,1.5110225677490234,-1171.119140625
338.78448486328125,1.959433674812317,-1184.46484375
348.83184814453125,1.6981273889541626,-1175.214599609375
307.1287536621094,1.7675071954727173,-1180.080810546875
350.2208251953125,1.4545910358428955,-1170.5390625
327.73150634765625,1.3106404542922974,-1165.981201171875
395.7503967285156,1.5225822925567627,-1189.875
274.5167236328125,1.557283878326416,-1170.149169921875
424.1690368652344,1.3988299369812012,-1174.96875
402.5674133300781,1.3371812105178833,-1164.59375
390.3660583496094,1.652712106704712,-1188.4649658203125
290.70703125,1.2246533632278442,-1162.706298828125
341.0954895019531,1.5368705987930298,-1172.6527099609375
307.73065185546875,1.3804283142089844,-1187.38671875
254.70736694335938,1.1892305612564087,-1164.555908203125
316.7217712402344,1.5187300443649292,-1177.40283203125
301.85137939453125,1.6891433000564575,-1173.380126953125
353.94818115234375,1.7902182340621948,-1191.095947265625
335.30670166015625,1.5400224924087524,-1182.10302734375
322.9743347167969,1.7368581295013428,-1182.8717041015625
388.2514343261719,1.5769824981689453,-1184.71533203125
314.39837646484375,1.1558480262756348,-1174.5819091796875
332.3531188964844,1.3241310119628906,-1163.6866455078125
322.0887451171875,1.787748098373413,-1175.677734375
449.4193420410156,2.0324792861938477,-1166.847412109375
420.8629455566406,1.56178617477417,-1171.1259765625
392.9472961425781,1.6346828937530518,-1173.171630859375
369.7047119140625,1.678197979927063,-1182.5025634765625
367.0450744628906,1.4254255294799805,-1177.98828125
388.05560302734375,1.041034460067749,-1152.8531494140625
476.7485046386719,1.4584195613861084,-1177.749267578125
405.6072692871094,1.9280383586883545,-1177.298095703125
291.1886901855469,1.3218802213668823,-1171.338623046875
294.3930969238281,1.339747667312622,-1161.073486328125
290.8379821777344,1.4938621520996094,-1169.261474609375
241.89462280273438,1.7401682138442993,-1177.82421875
189.0302276611328,1.7161908149719238,-1178.5106201171875
275.5065002441406,1.2385432720184326,-1173.431396484375
415.3209533691406,1.6024147272109985,-1169.69677734375
369.4108581542969,1.6345016956329346,-1177.007568359375
343.9053955078125,1.6340147256851196,-1168.6943359375
394.1962585449219,1.4036840200424194,-1170.3929443359375
378.04443359375,1.9066166877746582,-1174.35791015625
369.7397155761719,1.4804226160049438,-1157.56494140625
370.51287841796875,1.685786485671997,-1168.805419921875
313.0338439941406,1.5678462982177734,-1174.2659912109375
312.993896484375,1.3107779026031494,-1179.1632080078125
336.1826477050781,1.8678524494171143,-1171.69580078125
327.682373046875,1.967030644416809,-1180.957763671875
340.3528137207031,1.9348909854888916,-1179.563232421875
320.72625732421875,1.742885708808899,-1172.812255859375
318.3415222167969,1.7242170572280884,-1184.18017578125
312.6031188964844,1.835090160369873,-1173.5975341796875
337.2538146972656,1.8019828796386719,-1178.62353515625
304.6906433105469,1.733625054359436,-1164.398193359375
288.3597106933594,1.4713897705078125,-1176.27587890625
343.114990234375,1.7108967304229736,-1181.0113525390625
342.97430419921875,1.8680236339569092,-1180.32763671875
277.3306579589844,1.5868678092956543,-1177.832275390625
241.9555206298828,1.940381407737732,-1191.16064453125
309.1650085449219,1.0311790704727173,-1168.731689453125
310.6439208984375,1.3383234739303589,-1174.236328125
305.511474609375,1.8939645290374756,-1185.498046875
434.71746826171875,1.652280569076538,-1167.2508544921875
375.52587890625,1.3349659442901611,-1163.8984375
392.776611328125,1.2075029611587524,-1166.2974853515625
355.6507568359375,1.070185661315918,-1163.1405029296875
367.2283630371094,1.6348737478256226,-1158.3955078125
347.7137145996094,1.724818229675293,-1169.2264404296875
306.11236572265625,1.4751501083374023,-1167.5234375
317.474609375,1.8320021629333496,-1180.187255859375
262.3948059082031,1.4483827352523804,-1167.380859375
272.4897766113281,1.7723430395126343,-1183.73291015625
279.82244873046875,1.6867798566818237,-1172.40966796875
248.87930297851562,1.333775281906128,-1152.509521484375
373.1501770019531,1.2949621677398682,-1163.72216796875
439.0044860839844,1.30180025100708,-1164.2900390625
412.4042663574219,1.4071533679962158,-1170.36181640625
351.16839599609375,1.5125064849853516,-1175.595703125
346.04351806640625,1.715031385421753,-1186.917724609375
322.5814208984375,1.277071237564087,-1160.552490234375
316.57879638671875,1.2435581684112549,-1159.3331298828125
339.9617614746094,1.7497562170028687,-1178.511962890625
422.41644287109375,1.1812703609466553,-1161.089599609375
376.30389404296875,1.9796044826507568,-1182.4952392578125
277.3945007324219,1.459998607635498,-1183.9462890625
367.4883728027344,0.9089546203613281,-1181.7974853515625
296.6842346191406,1.1576114892959595,-1160.92578125
351.3138732910156,1.506999135017395,-1158.850830078125
303.9242858886719,1.6608022451400757,-1175.46728515625
314.3519592285156,1.2042722702026367,-1161.97412109375
377.609619140625,1.7774009704589844,-1184.1788330078125
424.20867919921875,1.7045127153396606,-1192.63134765625
383.42926025390625,1.8153300285339355,-1173.6719970703125
424.9541931152344,1.5391815900802612,-1151.576171875
317.060791015625,1.5941585302352905,-1164.601806640625
325.0882873535156,1.2844314575195312,-1178.71044921875
354.5292053222656,1.7477295398712158,-1184.142333984375
397.5784912109375,1.351770043373108,-1169.11572265625
392.3915100097656,1.6941533088684082,-1192.370361328125
443.2767333984375,1.3536365032196045,-1172.1103515625
270.22991943359375,1.6200907230377197,-1176.984619140625
306.9082336425781,1.608247995376587,-1163.990966796875
326.7073669433594,1.4328813552856445,-1158.5924072265625
436.7208251953125,1.6137218475341797,-1172.5045166015625
396.4390869140625,1.8171741962432861,-1176.12451171875
350.7354736328125,1.6809062957763672,-1177.102783203125
309.14801025390625,1.630523681640625,-1160.474365234375
367.06793212890625,2.282667875289917,-1181.597900390625
332.20867919921875,1.3532925844192505,-1189.62939453125
310.55859375,1.6481142044067383,-1176.50634765625
330.5791320800781,1.4381234645843506,-1188.064697265625
380.7611999511719,1.5297391414642334,-1177.124267578125
390.1332092285156,1.745015263557434,-1168.8963623046875
301.2204284667969,1.5585761070251465,-1169.54248046875
280.54150390625,1.694862961769104,-1184.87841796875
259.76312255859375,1.6398320198059082,-1175.93359375
249.34547424316406,1.9759552478790283,-1193.8662109375
263.302001953125,1.7365397214889526,-1167.263427734375
395.1219482421875,1.3096903562545776,-1161.91064453125
432.3943786621094,1.6693120002746582,-1170.137451171875
370.8585205078125,1.7975527048110962,-1178.3404541015625
446.2162170410156,1.6443781852722168,-1200.771728515625
392.04803466796875,1.5002601146697998,-1172.30029296875
354.4320983886719,1.6389122009277344,-1193.8021240234375
348.6709289550781,1.9056905508041382,-1177.430908203125
298.3576354980469,1.6982228755950928,-1175.623779296875
309.9976806640625,1.6997756958007812,-1172.78955078125
320.7907409667969,1.6873263120651245,-1192.58740234375
342.673583984375,1.2709523439407349,-1167.143798828125
226.66085815429688,1.2969591617584229,-1174.064697265625
213.59475708007812,1.3414568901062012,-1171.0682373046875
130.1931610107422,1.345328688621521,-1157.3912353515625
279.8874816894531,1.7913191318511963,-1177.711181640625
251.04244995117188,1.5104613304138184,-1187.2646484375
336.1612243652344,1.5814012289047241,-1167.091796875
307.24163818359375,1.7501423358917236,-1165.897216796875
373.56488037109375,1.7166597843170166,-1173.181884765625
411.7392883300781,1.3860437870025635,-1170.82763671875
415.1945495605469,1.854787826538086,-1186.8411865234375
413.73480224609375,1.2746905088424683,-1165.3765869140625
389.5921630859375,0.9751405715942383,-1169.137939453125
265.3353271484375,1.5922898054122925,-1175.6861572265625
343.67755126953125,1.5540246963500977,-1181.5401611328125
343.5613098144531,1.6281431913375854,-1172.6630859375
358.67510986328125,1.8187810182571411,-1171.1480712890625
445.1719665527344,1.8329739570617676,-1185.109375
458.1410217285156,1.3691096305847168,-1192.719970703125
360.33441162109375,1.63088059425354,-1174.603271484375
288.25262451171875,1.8598486185073853,-1188.0478515625
281.85009765625,1.4959406852722168,-1157.594970703125
380.0124816894531,1.634944200515747,-1167.2890625
362.0791015625,1.7041256427764893,-1186.49169921875
452.034912109375,1.5512956380844116,-1176.516845703125
325.1263732910156,1.4125101566314697,-1170.1318359375
319.3071594238281,1.276839256286621,-1186.293212890625
384.1846923828125,1.8272950649261475,-1165.635986328125
208.38987731933594,1.5066815614700317,-1180.75048828125
245.20594787597656,2.0165328979492188,-1195.873291015625
228.91824340820312,1.6675775051116943,-1171.7425537109375
234.6427001953125,1.730020523071289,-1178.34619140625
260.5749206542969,1.5203602313995361,-1181.79736328125
347.7748107910156,1.9332950115203857,-1172.265869140625
417.1055603027344,1.6928224563598633,-1166.1751708984375
320.72222900390625,1.6666369438171387,-1192.28857421875
353.41937255859375,1.946791410446167,-1185.78271484375
326.2677307128906,1.9780851602554321,-1176.3614501953125
381.0611877441406,2.0737431049346924,-1164.1248779296875
374.24151611328125,2.0353522300720215,-1188.6014404296875
398.47088623046875,1.237962245941162,-1159.7078857421875
374.36407470703125,1.3681154251098633,-1156.712158203125
426.578857421875,1.7047513723373413,-1156.025634765625
335.37060546875,1.3143751621246338,-1168.7203369140625
302.8923034667969,1.8415086269378662,-1183.65771484375
356.52447509765625,1.7262804508209229,-1186.2381591796875
347.35247802734375,1.6504333019256592,-1193.479248046875
330.9219970703125,1.468084454536438,-1190.4818115234375
375.5304870605469,2.0110442638397217,-1173.5726318359375
315.15435791015625,1.280314326286316,-1158.5535888671875
325.1673889160156,0.8614626526832581,-1173.3309326171875
355.57757568359375,1.331349492073059,-1178.04638671875
342.76416015625,1.7133851051330566,-1171.2840576171875
339.5522766113281,1.8650875091552734,-1183.207275390625
386.2480163574219,1.602137804031372,-1157.31298828125
358.0981750488281,1.6185177564620972,-1172.396728515625
333.8878173828125,2.0412590503692627,-1172.1219482421875
320.4916076660156,1.568844199180603,-1185.255859375
272.5813293457031,1.4061611890792847,-1143.2548828125
260.69390869140625,1.5337519645690918,-1171.061767578125
239.41392517089844,1.758326768875122,-1168.3287353515625
261.9211120605469,1.7303146123886108,-1181.8321533203125
227.62103271484375,1.6292972564697266,-1176.685302734375
238.26748657226562,2.0281388759613037,-1174.9774169921875
250.13998413085938,1.4028359651565552,-1163.3626708984375
304.66021728515625,1.6062610149383545,-1186.1058349609375
320.8202209472656,1.765561580657959,-1179.24609375
346.367431640625,1.7448222637176514,-1175.6461181640625
305.86627197265625,1.6579959392547607,-1179.99755859375
279.19427490234375,1.9920493364334106,-1187.188232421875
204.5961151123047,1.542565107345581,-1168.4708251953125
248.36770629882812,1.6941033601760864,-1164.392333984375
169.7219696044922,1.4555346965789795,-1187.90673828125
171.8272705078125,1.6091954708099365,-1162.3984375
227.51461791992188,1.486769199371338,-1185.400146484375
360.8298034667969,1.840804100036621,-1176.79296875
429.05548095703125,1.299264669418335,-1178.18017578125
402.7309875488281,1.5083565711975098,-1180.9375
387.0444641113281,1.9145358800888062,-1183.268798828125
278.32501220703125,1.2965240478515625,-1172.3214111328125
304.222900390625,0.9181069731712341,-1146.731689453125
282.2610778808594,0.9281220436096191,-1167.93017578125
266.7597351074219,0.7689169645309448,-1164.5545654296875
339.28570556640625,0.7678102850914001,-1152.358642578125
317.69091796875,1.1226156949996948,-1164.822265625
349.320556640625,1.5857248306274414,-1178.460205078125
340.8204650878906,1.7853437662124634,-1157.41015625
285.1863098144531,1.4302058219909668,-1183.5078125
278.91748046875,2.025648832321167,-1198.56396484375
311.2535705566406,1.3178473711013794,-1162.343994140625
290.7507019042969,1.4288766384124756,-1167.613037109375
358.5533142089844,0.9529769420623779,-1169.799072265625
405.1023864746094,0.7312235236167908,-1162.120849609375
354.1447448730469,1.719663143157959,-1183.822021484375
256.2751159667969,1.2368906736373901,-1173.52685546875
282.7989807128906,1.6140460968017578,-1177.353515625
247.627197265625,1.5942109823226929,-1186.297119140625
344.5962829589844,1.8565620183944702,-1196.3193359375
300.0006103515625,1.3958642482757568,-1178.34375
281.9425354003906,1.712759256362915,-1182.970458984375
365.76458740234375,1.294272541999817,-1186.415771484375
360.07891845703125,1.6599576473236084,-1170.41650390625
432.5730285644531,1.5264440774917603,-1172.46240234375
390.2301940917969,1.704239845275879,-1183.459716796875
345.4237365722656,1.7624483108520508,-1177.5010986328125
317.5847473144531,1.9849823713302612,-1178.7413330078125
309.3433532714844,1.8478894233703613,-1184.3895263671875
313.9634094238281,2.0446982383728027,-1178.109375
396.5672607421875,1.8525819778442383,-1177.315185546875
293.6943664550781,1.7286686897277832,-1196.3875732421875
285.73114013671875,1.4158413410186768,-1184.052490234375
314.7716064453125,1.2671149969100952,-1168.1826171875
324.4032287597656,1.6523962020874023,-1183.5023193359375
254.94981384277344,1.5560264587402344,-1177.0087890625
172.1385498046875,2.068596124649048,-1185.813720703125
88.30720520019531,1.94586980342865,-1171.9822998046875
23.13783073425293,1.8141083717346191,-1182.5799560546875
110.28694915771484,1.6890214681625366,-1165.85498046875
238.64930725097656,1.3204991817474365,-1164.978271484375
174.55166625976562,1.7919483184814453,-1163.7657470703125
256.6622009277344,1.6272125244140625,-1169.2353515625
319.7452697753906,1.7719024419784546,-1191.89697265625
269.1918029785156,1.9694886207580566,-1175.208251953125
342.75274658203125,1.818111538887024,-1162.29833984375
379.7583312988281,1.5436209440231323,-1165.3790283203125
359.5350646972656,1.6405636072158813,-1193.244140625
308.9828796386719,2.153756618499756,-1192.953369140625
269.7531433105469,1.6832631826400757,-1177.53125
268.7029724121094,1.0090398788452148,-1169.7188720703125
262.7852478027344,1.5544019937515259,-1171.01025390625
257.2561950683594,1.240329623222351,-1166.3118896484375
306.97943115234375,1.8166346549987793,-1177.6109619140625
282.8697814941406,1.3158049583435059,-1160.739990234375
411.2160339355469,1.8258832693099976,-1177.147216796875
307.566162109375,1.537313461303711,-1167.6063232421875
305.3766784667969,1.8736392259597778,-1171.836181640625
260.67181396484375,1.48140549659729,-1166.399658203125
281.2176818847656,0.9569092988967896,-1155.98681640625
289.78326416015625,1.0177597999572754,-1151.09130859375
351.2490234375,1.7082637548446655,-1190.047607421875
339.6395568847656,1.7245771884918213,-1169.275390625
298.9535827636719,1.5783674716949463,-1165.6976318359375
303.4906311035156,1.8673207759857178,-1173.1593017578125
366.33392333984375,1.8931524753570557,-1174.533935546875
356.1395263671875,2.09902024269104,-1187.2333984375
353.21697998046875,1.4354931116104126,-1182.9990234375
385.6471252441406,1.4789459705352783,-1167.9566650390625
442.077880859375,1.4477598667144775,-1162.129638671875
445.7702941894531,1.622080683708191,-1183.9580078125
361.525634765625,1.598172903060913,-1174.969482421875
414.4801330566406,1.4983325004577637,-1163.998291015625
330.79327392578125,1.4404445886611938,-1170.540283203125
356.483642578125,1.8603485822677612,-1181.0281982421875
382.167236328125,1.3588005304336548,-1163.5738525390625
375.11212158203125,1.884992003440857,-1178.671630859375
345.3760986328125,1.196051001548767,-1159.0718994140625
361.57720947265625,1.1219005584716797,-1156.9827880859375
334.05029296875,1.5629169940948486,-1155.08154296875
341.22039794921875,1.1386770009994507,-1162.531982421875
251.1627655029297,0.8426017165184021,-1173.882080078125
215.6874237060547,1.6616437435150146,-1167.3353271484375
244.4477081298828,1.9857535362243652,-1199.334716796875
253.4238739013672,1.846503734588623,-1164.7060546875
270.2358093261719,1.732990026473999,-1189.2734375
352.9606628417969,1.5973376035690308,-1170.233642578125
381.2603759765625,1.824785590171814,-1171.37548828125
318.28143310546875,1.9229389429092407,-1175.549560546875
355.0190124511719,1.896218180656433,-1154.338134765625
415.83673095703125,1.8330292701721191,-1160.408447265625
388.6104736328125,1.7906715869903564,-1184.224609375
431.84991455078125,1.6528664827346802,-1173.1611328125
394.2580261230469,1.7783880233764648,-1162.795654296875
383.18206787109375,1.7959709167480469,-1178.6536865234375
263.4183044433594,1.592733383178711,-1183.40234375
328.2476501464844,1.8376809358596802,-1181.875244140625
332.1921081542969,1.9384068250656128,-1182.27197265625
437.1854553222656,1.768174648284912,-1174.20703125
388.41217041015625,1.1651597023010254,-1179.9222412109375
354.5725402832031,1.3787919282913208,-1166.53173828125
