b_0,ET,b_1,a_0
1.5723388195037842,232.2112274169922,-1115.8153076171875,4269.27392578125
0.820570707321167,205.71609497070312,-1103.771484375,3041.845458984375
0.9676447510719299,220.71255493164062,-1090.540283203125,3705.89990234375
1.1780534982681274,365.2699890136719,-1097.58837890625,5686.23779296875
1.4356683492660522,315.03485107421875,-1110.1494140625,796.2301635742188
1.4657593965530396,343.6648864746094,-1117.925048828125,2703.722412109375
1.3821221590042114,314.4659423828125,-1107.2869873046875,2275.690185546875
1.0748436450958252,293.040283203125,-1104.31396484375,3557.96728515625
0.966354250907898,344.2113952636719,-1104.7467041015625,1943.741943359375
1.145883560180664,473.9421081542969,-1124.9134521484375,13609.5595703125
0.851737916469574,616.3968505859375,-1112.909912109375,16334.021484375
1.1917959451675415,660.646728515625,-1123.35546875,19141.85546875
0.9652299880981445,585.138916015625,-1111.636962890625,16283.990234375
1.2531803846359253,542.5879516601562,-1118.300048828125,13859.6923828125
1.6113743782043457,494.1112060546875,-1113.482177734375,14260.9228515625
0.7917351126670837,389.7311096191406,-1102.8359375,9452.46484375
1.126058578491211,394.6171569824219,-1112.0589599609375,9397.2587890625
1.2763068675994873,267.5533447265625,-1131.042236328125,5619.38330078125
1.0664080381393433,340.84130859375,-1114.2060546875,5703.3583984375
0.6339396238327026,369.2738952636719,-1080.67431640625,6210.60986328125
0.7888302803039551,258.4561767578125,-1117.5447998046875,925.542236328125
0.9908090829849243,464.3612060546875,-1090.344970703125,13166.208984375
1.1848698854446411,532.5849609375,-1120.8203125,11266.4453125
1.2644671201705933,578.7596435546875,-1122.539794921875,15551.064453125
1.2304269075393677,546.5361938476562,-1090.512939453125,16657.458984375
1.0591052770614624,570.5125732421875,-1105.029296875,16883.603515625
1.4034031629562378,670.2781372070312,-1114.251953125,18901.412109375
0.6700556874275208,780.217041015625,-1104.07861328125,23078.935546875
1.1897995471954346,731.2518310546875,-1094.816162109375,20961.7734375
0.8548226952552795,669.533447265625,-1117.410400390625,18228.36328125
0.992875337600708,631.6502685546875,-1114.209716796875,17692.630859375
1.7111189365386963,575.327392578125,-1122.42822265625,15032.44921875
1.147175908088684,540.9352416992188,-1131.4404296875,17456.16015625
0.9225537776947021,472.18798828125,-1109.59765625,11237.62109375
0.8196287751197815,429.7759094238281,-1090.495361328125,11481.001953125
0.7322258949279785,424.1651611328125,-1097.29150390625,11120.9248046875
1.333463191986084,278.9731750488281,-1122.4549560546875,7664.18896484375
1.2279523611068726,242.6151123046875,-1107.7833251953125,5898.83544921875
1.2420485019683838,228.81698608398438,-1118.807373046875,2902.214111328125
1.5250484943389893,249.80914306640625,-1112.094482421875,3987.599853515625
1.2198842763900757,228.3023223876953,-1125.433349609375,4887.49853515625
1.4616916179656982,319.1436462402344,-1111.9248046875,6096.81591796875
1.3616390228271484,252.57110595703125,-1108.1776123046875,5060.98583984375
0.7791593074798584,297.15655517578125,-1137.580322265625,5003.7587890625
1.4967049360275269,299.0045471191406,-1116.904052734375,5356.146484375
0.8267008662223816,230.74411010742188,-1107.604736328125,951.1776123046875
1.234413743019104,227.2985076904297,-1121.2164306640625,5317.046875
1.00455641746521,197.05191040039062,-1121.48779296875,160.87339782714844
0.7045349478721619,298.81365966796875,-1115.93359375,4467.95068359375
1.240936279296875,188.50120544433594,-1120.61083984375,4707.20068359375
1.5636413097381592,271.3476867675781,-1130.3895263671875,5511.875
0.6186392307281494,230.44207763671875,-1104.9508056640625,4446.82177734375
1.6466233730316162,236.20724487304688,-1118.0589599609375,2217.470947265625
1.547182321548462,197.57667541503906,-1115.67431640625,694.84765625
0.9335585832595825,224.05731201171875,-1121.3511962890625,2762.332275390625
1.0073210000991821,342.900146484375,-1124.9962158203125,4005.661865234375
1.4076533317565918,315.2231750488281,-1106.32275390625,6987.47998046875
1.3199963569641113,307.36688232421875,-1115.093505859375,9865.1083984375
1.241454839706421,414.75994873046875,-1115.41259765625,9699.1669921875
0.9997158646583557,369.2807312011719,-1119.339599609375,6189.9384765625
1.5206308364868164,344.658935546875,-1125.253662109375,5018.67578125
1.1976207494735718,233.3072052001953,-1110.5732421875,814.3197021484375
0.9156869649887085,208.89846801757812,-1091.71923828125,1957.6123046875
0.8047842979431152,188.89454650878906,-1100.094482421875,4008.720458984375
0.47624778747558594,135.60057067871094,-1106.319580078125,1528.40771484375
1.572683572769165,38.79642868041992,-1111.39892578125,1501.7467041015625
1.246565818786621,199.97239685058594,-1112.0302734375,3201.05029296875
1.5743427276611328,256.7230224609375,-1115.7559814453125,4192.15771484375
1.6089770793914795,362.8053283691406,-1120.69677734375,9072.85546875
1.1546518802642822,515.5328369140625,-1110.750244140625,12693.5048828125
0.7589607834815979,572.6072387695312,-1103.6986083984375,16515.419921875
1.045006275177002,579.7459716796875,-1121.570556640625,16002.2734375
0.7565344572067261,599.08642578125,-1107.894775390625,14356.310546875
1.5621025562286377,600.3773193359375,-1108.708984375,16158.6220703125
0.9404433369636536,645.5847778320312,-1123.963623046875,17445.99609375
1.440190315246582,577.83935546875,-1112.065673828125,17287.150390625
1.3609141111373901,518.4428100585938,-1107.40966796875,14210.076171875
1.3367236852645874,568.7230834960938,-1124.044677734375,13749.3642578125
1.111953616142273,546.9628295898438,-1103.4853515625,17085.86328125
1.3279643058776855,553.1019897460938,-1116.426513671875,13925.90234375
1.2769687175750732,542.5765991210938,-1120.90966796875,13888.1396484375
0.9585419297218323,536.4630126953125,-1116.642578125,14710.07421875
0.8652430176734924,495.3804931640625,-1111.717041015625,11588.59375
1.1305030584335327,399.5787048339844,-1142.9149169921875,5766.92333984375
1.0848157405853271,390.2149658203125,-1112.21826171875,8170.02001953125
1.0731837749481201,316.22747802734375,-1115.566650390625,8149.87548828125
1.47507905960083,337.3448486328125,-1132.80615234375,6953.2939453125
1.4554845094680786,241.50567626953125,-1110.2822265625,726.0015258789062
1.1265665292739868,272.7331848144531,-1111.136962890625,4412.12890625
1.0047608613967896,279.1101989746094,-1114.531005859375,3875.497314453125
1.6389466524124146,312.86798095703125,-1122.7154541015625,7785.39111328125
