b_0,ET,b_1,a_0
637.5774536132812,1.1954846382141113,-1110.63720703125,20429.34375
514.780517578125,0.9214398860931396,-1087.0513916015625,13990.7392578125
475.23956298828125,1.2084206342697144,-1113.8271484375,12487.8994140625
488.3023376464844,1.1579864025115967,-1105.001220703125,13359.08203125
540.2763061523438,1.1646790504455566,-1118.7071533203125,15510.177734375
336.7736511230469,0.8291661739349365,-1101.6380615234375,11090.1923828125
365.7494812011719,1.1757100820541382,-1101.3116455078125,11661.8037109375
363.7440185546875,0.4693657457828522,-1095.808837890625,15383.2216796875
432.169189453125,0.8708757162094116,-1097.743408203125,14137.55078125
437.43896484375,1.1602404117584229,-1108.677734375,11706.337890625
453.40228271484375,1.1733864545822144,-1108.0191650390625,13378.4462890625
468.28985595703125,1.1637322902679443,-1094.2734375,16521.7734375
510.4930725097656,0.9061423540115356,-1102.13232421875,15411.390625
530.1253662109375,1.0129975080490112,-1083.2685546875,14342.4873046875
440.2533874511719,1.2627651691436768,-1094.1732177734375,10243.0302734375
392.6396484375,1.069561243057251,-1110.06396484375,11363.87109375
452.8963928222656,1.0236845016479492,-1098.955810546875,11311.248046875
414.12127685546875,0.2032650113105774,-1110.5023193359375,13476.849609375
233.80413818359375,0.6822032928466797,-1098.756103515625,9210.7412109375
311.1785583496094,0.7063437700271606,-1093.2884521484375,9374.857421875
206.61834716796875,1.0686686038970947,-1127.394287109375,4677.443359375
150.06983947753906,1.2556816339492798,-1098.5084228515625,1486.6053466796875
196.83474731445312,0.8769151568412781,-1108.8466796875,360.9537048339844
249.2362823486328,1.0269969701766968,-1102.53271484375,6740.70703125
253.41473388671875,0.6631933450698853,-1102.086669921875,5275.94287109375
245.36453247070312,1.181128740310669,-1118.364990234375,2795.231201171875
283.7436218261719,0.9992957711219788,-1109.562255859375,9777.0859375
315.9983215332031,0.6758216023445129,-1083.24072265625,8861.966796875
392.1670227050781,0.9563992023468018,-1107.445556640625,9101.580078125
299.6343688964844,0.338563472032547,-1101.3013916015625,6951.92724609375
167.8206787109375,0.6786037683486938,-1101.169189453125,4595.74853515625
397.1957092285156,0.9403025507926941,-1122.314697265625,10139.072265625
268.52044677734375,0.8735694885253906,-1093.7620849609375,9143.90234375
308.32550048828125,1.2245101928710938,-1093.982666015625,4896.439453125
448.0687561035156,1.2895427942276,-1114.03662109375,11948.8291015625
378.5902404785156,0.7355577945709229,-1098.375,11145.05078125
575.7083129882812,0.7391861081123352,-1118.769287109375,18675.69921875
629.9920654296875,1.1868996620178223,-1092.1077880859375,19608.03125
625.32275390625,0.9438457489013672,-1106.946044921875,18474.982421875
600.0345458984375,1.3721415996551514,-1112.87646484375,18433.474609375
665.6161499023438,0.3164217174053192,-1110.26123046875,20223.646484375
630.1814575195312,0.7976404428482056,-1079.551513671875,17946.05078125
523.8343505859375,0.7809651494026184,-1087.13818359375,15717.8447265625
388.7504577636719,0.9934503436088562,-1112.435302734375,12607.86328125
361.6946105957031,0.33901286125183105,-1095.47216796875,10902.7392578125
355.5328369140625,0.1371462643146515,-1089.589111328125,12873.912109375
230.04837036132812,0.8414236307144165,-1119.6475830078125,8493.5859375
270.1993103027344,0.6193317174911499,-1104.3929443359375,2403.305908203125
176.91519165039062,1.2538236379623413,-1104.9527587890625,2111.78369140625
145.5991973876953,0.877941370010376,-1080.935791015625,3063.50146484375
76.86424255371094,0.8066414594650269,-1098.892822265625,2645.72705078125
190.01806640625,1.0366712808609009,-1098.6202392578125,3000.706787109375
135.64817810058594,0.7155782580375671,-1083.035400390625,5611.66650390625
54.90988540649414,0.7213811874389648,-1081.903076171875,1975.86865234375
248.0448760986328,0.9605264663696289,-1104.765625,3151.29541015625
426.10797119140625,1.1632248163223267,-1102.08349609375,9737.1904296875
513.4273681640625,0.921371579170227,-1097.14501953125,15714.9208984375
582.3873901367188,0.9682628512382507,-1087.21630859375,15298.044921875
715.3053588867188,0.7520055770874023,-1118.924072265625,21907.48828125
487.4991149902344,0.965101957321167,-1095.77294921875,13336.9921875
565.5626831054688,0.9108371138572693,-1100.66357421875,17911.390625
573.268310546875,1.1879037618637085,-1096.56103515625,15407.857421875
588.7940673828125,0.511860728263855,-1083.2977294921875,17165.232421875
427.76800537109375,0.9097932577133179,-1086.9805908203125,10836.5576171875
406.83807373046875,1.3123582601547241,-1130.0318603515625,13323.2373046875
395.0108947753906,1.1602540016174316,-1127.92333984375,9128.9423828125
326.82415771484375,0.900061845779419,-1096.840576171875,10154.888671875
191.30520629882812,0.7405415177345276,-1087.2772216796875,4656.00537109375
293.1165466308594,0.9427309036254883,-1112.097412109375,5989.3916015625
301.1468200683594,0.807526707649231,-1082.4127197265625,3889.217529296875
196.0771484375,0.9827218055725098,-1088.998046875,2432.97265625
153.99917602539062,0.7687047123908997,-1094.105712890625,3750.5048828125
96.6911849975586,0.8743095993995667,-1114.465087890625,1278.123291015625
84.9404067993164,0.9153456091880798,-1087.697509765625,2185.2880859375
136.78868103027344,1.316267967224121,-1110.09228515625,1582.6795654296875
111.03404998779297,1.1944719552993774,-1097.8468017578125,1889.7861328125
126.97077941894531,0.3944934606552124,-1093.09912109375,1728.888916015625
159.5692901611328,1.0648841857910156,-1087.1407470703125,1689.5867919921875
244.87205505371094,0.8703750371932983,-1085.732421875,3202.953125
383.980712890625,0.9955193996429443,-1126.101318359375,11528.5537109375
312.0227355957031,1.1782238483428955,-1103.057861328125,5615.55029296875
283.6025085449219,1.0962082147598267,-1113.35009765625,6513.52783203125
261.39141845703125,0.5128726959228516,-1075.7088623046875,2928.570556640625
271.9170837402344,1.107386827468872,-1110.6734619140625,8226.60546875
259.03106689453125,0.7449826002120972,-1094.274169921875,3963.695556640625
328.4619140625,1.3601481914520264,-1118.81201171875,8299.0986328125
259.9981994628906,0.9654104113578796,-1106.75439453125,3933.471923828125
215.03428649902344,1.2830246686935425,-1099.76953125,6945.73876953125
244.61593627929688,0.761391818523407,-1113.11181640625,6689.5029296875
309.86199951171875,1.2888989448547363,-1118.0543212890625,8402.5771484375
494.3055725097656,0.9162977933883667,-1091.654052734375,11250.1982421875
518.4015502929688,0.6403345465660095,-1086.649658203125,14686.095703125
531.5653076171875,0.4949166774749756,-1104.34521484375,11725.6025390625
557.0894165039062,1.2308868169784546,-1123.03369140625,17192.11328125
559.1416625976562,0.4737682342529297,-1083.0787353515625,13316.119140625
490.9373474121094,1.2571136951446533,-1102.251220703125,12644.3193359375
577.6668701171875,0.8241322040557861,-1092.7647705078125,19163.642578125
509.4647521972656,0.9770630598068237,-1092.4547119140625,14829.94140625
625.5353393554688,0.31407374143600464,-1106.474609375,21205.357421875
619.6932373046875,0.39824023842811584,-1097.17919921875,16823.896484375
396.3445129394531,0.8450108766555786,-1092.31689453125,9917.4599609375
451.7916564941406,0.7311916947364807,-1105.1688232421875,10296.123046875
403.35882568359375,0.4584455192089081,-1104.507080078125,8073.439453125
534.0804443359375,1.1081490516662598,-1083.80078125,15544.2685546875
574.3043212890625,0.7754716277122498,-1088.6705322265625,17019.583984375
560.4968872070312,0.76774662733078,-1105.5335693359375,14156.263671875
513.4405517578125,0.8393651843070984,-1113.57177734375,13101.330078125
517.4035034179688,1.0090978145599365,-1099.744873046875,14902.37109375
608.60595703125,0.19963869452476501,-1077.1202392578125,15665.2646484375
458.299560546875,1.1549477577209473,-1116.2476806640625,14911.3359375
382.5845947265625,1.075377106666565,-1093.633544921875,12028.41015625
391.9681091308594,1.253714680671692,-1111.7108154296875,12146.859375
412.9369201660156,0.7372540235519409,-1118.564208984375,10638.8662109375
246.53636169433594,1.2723641395568848,-1107.693359375,4479.69189453125
236.79598999023438,0.9636193513870239,-1115.7515869140625,6823.1337890625
231.2249755859375,0.8979164361953735,-1093.9112548828125,4431.64794921875
366.905517578125,1.2229386568069458,-1099.7882080078125,11085.23046875
451.0508728027344,1.129152536392212,-1102.5439453125,12204.79296875
449.5719299316406,1.2034279108047485,-1102.670166015625,12829.3740234375
496.5060119628906,1.1884305477142334,-1105.9112548828125,14048.0830078125
535.9089965820312,0.7121095061302185,-1102.9873046875,12134.0107421875
489.4949645996094,0.48336172103881836,-1067.1636962890625,14678.3994140625
559.0770874023438,0.634242594242096,-1106.047607421875,13774.982421875
414.4095153808594,1.001843810081482,-1104.021728515625,9700.037109375
360.7474670410156,0.8401421308517456,-1111.299072265625,12416.087890625
444.96429443359375,0.925508439540863,-1113.5250244140625,13542.5
283.8275146484375,0.9981319308280945,-1090.907958984375,7798.00341796875
247.8460235595703,0.9053223133087158,-1096.75390625,3446.279052734375
174.48536682128906,0.7809056043624878,-1066.597412109375,4167.34228515625
162.9744110107422,0.46514227986335754,-1089.628173828125,1599.0089111328125
145.06497192382812,1.1419953107833862,-1107.4896240234375,3380.339599609375
244.25633239746094,1.543144702911377,-1098.20947265625,2172.61865234375
208.29100036621094,1.1050939559936523,-1106.547119140625,4558.17041015625
380.1527099609375,0.5547496676445007,-1101.2852783203125,9431.837890625
435.2497253417969,1.3309139013290405,-1104.1392822265625,12615.396484375
248.03695678710938,1.2146989107131958,-1093.73095703125,7635.1357421875
344.3517150878906,0.475156307220459,-1083.4415283203125,7926.0283203125
286.0997619628906,0.2626001536846161,-1090.646240234375,6880.4072265625
335.1282043457031,0.8819959163665771,-1106.73681640625,9939.078125
308.72845458984375,0.9046179056167603,-1111.1202392578125,6640.49169921875
310.66119384765625,1.2670100927352905,-1110.579833984375,6301.3330078125
276.07647705078125,0.4825361967086792,-1092.575439453125,6141.73046875
359.3014831542969,0.9424006342887878,-1092.214111328125,8019.7392578125
133.0230255126953,0.6071684956550598,-1127.0458984375,1428.1458740234375
99.39390563964844,0.48857077956199646,-1087.32177734375,2323.24951171875
77.69507598876953,0.9239542484283447,-1091.70751953125,1102.2681884765625
68.11532592773438,0.6873742341995239,-1093.47314453125,305.2917785644531
123.53961944580078,0.834926426410675,-1091.08740234375,848.4612426757812
246.37005615234375,0.5227795839309692,-1092.065673828125,4996.48486328125
221.89198303222656,0.7458749413490295,-1073.012939453125,4670.17236328125
216.597900390625,0.9864931702613831,-1102.248046875,1541.31689453125
249.24757385253906,0.771195650100708,-1118.0665283203125,8883.822265625
201.6891326904297,1.2442326545715332,-1107.72802734375,5255.8046875
162.12283325195312,0.7359975576400757,-1090.39208984375,241.80287170410156
155.83018493652344,0.6756591796875,-1082.3489990234375,1157.6287841796875
216.51437377929688,0.742720365524292,-1097.5452880859375,2334.3671875
231.4001007080078,0.8752956390380859,-1096.77587890625,1746.1607666015625
258.5599365234375,0.9797371029853821,-1111.337646484375,5305.98388671875
428.12469482421875,0.6812988519668579,-1092.09814453125,9590.2275390625
476.1834716796875,1.0258857011795044,-1117.3973388671875,15987.0478515625
600.079345703125,0.69941246509552,-1097.2314453125,17570.44921875
598.0582275390625,0.7848007678985596,-1087.05078125,17738.056640625
574.8955078125,0.5501015782356262,-1096.350341796875,15127.2060546875
535.2398071289062,0.8978755474090576,-1104.89013671875,15279.0126953125
625.2438354492188,0.3143461048603058,-1079.633056640625,20002.857421875
574.064453125,1.0883135795593262,-1105.4495849609375,16920.4609375
585.1014404296875,1.1293842792510986,-1120.01513671875,18696.189453125
638.212646484375,0.46841201186180115,-1112.33349609375,18560.72265625
577.0292358398438,0.7318475842475891,-1081.94873046875,14222.033203125
368.3336486816406,0.5297542214393616,-1101.55712890625,12068.0341796875
421.7413024902344,0.9893947839736938,-1090.76171875,14040.9990234375
428.8095703125,0.6562963128089905,-1115.783935546875,11204.1884765625
453.1585388183594,1.2798752784729004,-1091.986572265625,14060.4833984375
583.18115234375,0.926788330078125,-1104.431640625,15711.0693359375
580.313720703125,0.7679554224014282,-1108.5791015625,14690.3779296875
516.480224609375,0.27242976427078247,-1095.3253173828125,14841.3974609375
482.1517639160156,0.9378221035003662,-1098.227294921875,13013.9453125
512.6019897460938,0.9773193597793579,-1096.040771484375,12824.6279296875
490.4864501953125,0.5638538002967834,-1079.491943359375,13267.4423828125
463.3509216308594,0.9474760293960571,-1110.609130859375,12266.6640625
398.37091064453125,0.7795566320419312,-1117.8935546875,8034.041015625
428.4324951171875,0.9590179920196533,-1106.053466796875,9310.3349609375
357.1024475097656,1.2921817302703857,-1121.226806640625,9867.8818359375
338.28839111328125,1.1182897090911865,-1103.7764892578125,6232.271484375
274.33026123046875,0.7876496315002441,-1107.69921875,7452.21728515625
347.650634765625,1.2950961589813232,-1124.390380859375,8204.56640625
376.6407470703125,1.0939885377883911,-1108.1044921875,6590.8720703125
391.9615478515625,0.9932721853256226,-1096.678955078125,10282.8447265625
314.42401123046875,0.24438729882240295,-1087.376708984375,8122.318359375
150.0478057861328,0.7103234529495239,-1097.0228271484375,1985.98193359375
186.93789672851562,0.4527689516544342,-1107.28466796875,6259.6455078125
325.7588806152344,0.9861093163490295,-1067.865234375,8953.23046875
329.9771728515625,1.1280057430267334,-1099.8515625,8600.2373046875
321.42498779296875,0.6891751289367676,-1108.53564453125,9341.841796875
352.62640380859375,0.5623351335525513,-1092.8525390625,11613.0537109375
522.56787109375,0.34699708223342896,-1097.716064453125,13138.6142578125
522.3294067382812,0.4800286889076233,-1097.047119140625,15551.650390625
573.88720703125,0.4956814646720886,-1092.8800048828125,17771.32421875
505.0234069824219,0.5946686267852783,-1093.99755859375,14074.931640625
416.77069091796875,1.0944370031356812,-1100.424560546875,10937.7158203125
421.7745056152344,0.5741006135940552,-1089.9378662109375,12986.9287109375
531.5681762695312,0.8515583872795105,-1093.75732421875,14436.744140625
453.6248474121094,1.0659581422805786,-1111.5704345703125,14464.6494140625
353.09429931640625,0.6306110620498657,-1112.68017578125,9774.5263671875
431.84130859375,0.981747567653656,-1111.788818359375,12039.1669921875
417.58709716796875,0.9953734278678894,-1119.134033203125,12842.97265625
387.7601013183594,1.1430726051330566,-1117.903076171875,10134.4541015625
366.9244384765625,0.6544703245162964,-1095.72314453125,3358.2783203125
361.74169921875,1.0024168491363525,-1112.3056640625,13045.326171875
367.7175598144531,1.0118173360824585,-1118.571044921875,9652.2529296875
450.821533203125,0.849053144454956,-1097.1197509765625,12121.701171875
330.4378662109375,1.110148310661316,-1112.739013671875,9128.56640625
419.45416259765625,1.084843397140503,-1093.302490234375,9510.9052734375
