a_Si,a_Mo,a_Cr,a_Mn,a_Co,a_C,a_Ni,C0,a_V,a_Al
29.50537109375,482.416015625,256.9580078125,338.60888671875,328.18072509765625,173.11474609375,61.3048095703125,7.008544921875,532.8811645507812,-56.6422119140625
63.08984375,487.030517578125,269.1981201171875,297.9111328125,547.2176513671875,158.97064208984375,75.1038818359375,12.185791015625,551.047119140625,-223.037353515625
67.24066162109375,490.2306213378906,251.9521484375,298.87213134765625,389.17730712890625,157.14892578125,88.3388671875,3.9932861328125,569.57421875,-83.0869140625
55.06671142578125,486.18841552734375,274.25787353515625,326.77410888671875,344.20245361328125,141.2900390625,65.697509765625,19.854248046875,549.912109375,-114.91357421875
54.92431640625,502.76025390625,275.1962890625,297.47088623046875,340.6220703125,177.4957275390625,71.051025390625,4.9747314453125,405.83868408203125,-80.156982421875
77.18426513671875,485.88250732421875,255.10784912109375,267.6090087890625,387.21392822265625,173.53326416015625,63.30267333984375,20.1611328125,582.0413818359375,-126.5224609375
71.08709716796875,475.82440185546875,243.69384765625,263.75079345703125,426.82275390625,151.2572021484375,75.68621826171875,47.724365234375,521.0225219726562,-68.5406494140625
60.79339599609375,471.53717041015625,255.931884765625,298.35028076171875,372.68194580078125,157.5206298828125,63.16766357421875,47.962158203125,355.880126953125,-68.0562744140625
63.023193359375,449.91839599609375,259.507080078125,306.65802001953125,289.70831298828125,170.1278076171875,67.2484130859375,17.0185546875,328.45428466796875,-98.7611083984375
52.08209228515625,482.07666015625,255.802734375,266.92852783203125,458.6524658203125,172.76324462890625,60.87103271484375,49.561767578125,214.30780029296875,-134.455078125
44.40643310546875,457.697998046875,253.2913818359375,318.27667236328125,296.0694580078125,165.86737060546875,75.34613037109375,28.7373046875,251.48760986328125,-8.07977294921875
89.64361572265625,497.3185119628906,279.856201171875,286.51763916015625,200.65216064453125,154.504150390625,74.254638671875,1.5064697265625,93.46795654296875,-68.424560546875
47.01568603515625,497.3110656738281,259.49017333984375,301.38726806640625,353.73291015625,169.89703369140625,77.81304931640625,3.9140625,239.909423828125,-42.8052978515625
72.09716796875,452.60638427734375,277.31427001953125,284.40679931640625,439.7252197265625,166.86669921875,66.3485107421875,15.1151123046875,471.14398193359375,-208.782958984375
59.2021484375,488.3118896484375,274.61407470703125,302.1163330078125,480.0926513671875,156.15985107421875,80.0140380859375,1.261962890625,561.38427734375,-174.5384521484375
78.99566650390625,485.3218994140625,274.0528564453125,264.01043701171875,320.140380859375,156.4471435546875,78.3438720703125,18.422119140625,386.98193359375,-123.6387939453125
65.9254150390625,473.17303466796875,244.7186279296875,297.47344970703125,391.80511474609375,179.447998046875,73.55780029296875,13.0069580078125,513.9850463867188,-103.4947509765625
51.38616943359375,459.79156494140625,247.141357421875,276.87908935546875,328.74749755859375,183.08929443359375,86.79827880859375,21.8282470703125,542.5360107421875,-156.8231201171875
86.35040283203125,488.28076171875,265.54888916015625,247.00213623046875,359.54876708984375,161.91412353515625,63.2928466796875,37.2552490234375,409.72900390625,-75.3629150390625
71.45379638671875,471.34027099609375,258.6705322265625,296.6549072265625,415.88726806640625,169.75982666015625,66.67559814453125,18.899169921875,520.4425659179688,-116.3583984375
58.2061767578125,443.8037109375,267.375,289.78350830078125,369.3790283203125,190.59124755859375,59.78521728515625,4.162109375,436.4610595703125,-152.205322265625
48.21710205078125,480.02581787109375,232.75762939453125,333.73895263671875,325.0611572265625,167.43865966796875,66.48382568359375,8.0042724609375,572.505126953125,-40.40087890625
76.77984619140625,454.512939453125,275.334716796875,252.26885986328125,543.736083984375,169.54058837890625,63.4735107421875,24.364013671875,543.357421875,-130.400146484375
41.09808349609375,445.84619140625,262.44775390625,310.3868408203125,589.94580078125,147.4964599609375,55.40972900390625,78.179931640625,451.907958984375,-118.284912109375
61.97357177734375,465.72430419921875,259.6136474609375,295.2664794921875,459.2633056640625,154.2847900390625,82.7237548828125,10.8660888671875,513.3326416015625,-112.1605224609375
47.56756591796875,467.44427490234375,262.4814453125,303.46551513671875,311.68768310546875,167.1490478515625,77.72796630859375,3.1170654296875,720.6896362304688,-43.21826171875
43.3765869140625,459.9140625,254.81793212890625,307.31494140625,459.73944091796875,182.44683837890625,70.83489990234375,11.2698974609375,498.0797119140625,-144.61279296875
80.701416015625,488.8216857910156,262.83795166015625,298.70257568359375,308.25909423828125,145.79901123046875,77.528564453125,9.274169921875,692.802978515625,-91.6434326171875
49.4962158203125,444.92181396484375,265.64501953125,270.03399658203125,318.50592041015625,163.5523681640625,57.22906494140625,46.08447265625,830.8464965820312,27.53985595703125
41.3125,483.209716796875,279.90863037109375,307.75518798828125,409.67620849609375,159.37005615234375,70.1126708984375,6.5765380859375,770.6077880859375,-6.7442626953125
54.4527587890625,454.0634765625,242.81854248046875,297.91162109375,382.30755615234375,165.05194091796875,70.9227294921875,43.1353759765625,698.4857177734375,-62.6287841796875
65.1619873046875,461.2425537109375,262.91644287109375,263.66064453125,442.187255859375,147.56866455078125,69.6259765625,59.5035400390625,536.4293823242188,-155.929443359375
76.1292724609375,462.09136962890625,263.49853515625,244.5965576171875,493.7733459472656,179.7933349609375,74.61614990234375,10.334716796875,381.5631103515625,-194.9249267578125
40.790771484375,503.9995422363281,268.22003173828125,313.5665283203125,414.76239013671875,150.954345703125,79.400634765625,7.393310546875,280.55902099609375,-67.6207275390625
45.243896484375,451.24578857421875,265.5435791015625,280.3896484375,380.819580078125,153.66912841796875,53.95770263671875,71.811767578125,412.13824462890625,-59.730712890625
76.51495361328125,479.78680419921875,260.87005615234375,283.3487548828125,176.1964111328125,167.1053466796875,72.2279052734375,8.3297119140625,449.68853759765625,9.83721923828125
42.9886474609375,437.44732666015625,239.60137939453125,289.744384765625,388.3565673828125,172.330322265625,52.25341796875,94.9356689453125,277.4462890625,-138.27734375
69.0264892578125,453.95501708984375,265.23077392578125,272.4793701171875,402.807861328125,180.7060546875,76.6058349609375,18.2213134765625,287.8607177734375,-175.3607177734375
65.06243896484375,496.3406982421875,285.8896484375,321.41058349609375,388.86663818359375,128.79705810546875,62.000732421875,8.6627197265625,543.373291015625,-119.2476806640625
63.111572265625,424.25567626953125,224.1160888671875,240.42327880859375,324.08685302734375,202.38104248046875,72.03875732421875,82.099853515625,269.32244873046875,-204.67236328125
79.9635009765625,475.30889892578125,269.63739013671875,309.6956787109375,331.07122802734375,142.17559814453125,81.2025146484375,2.979248046875,31.5615234375,-40.8812255859375
54.54278564453125,481.18829345703125,265.37188720703125,276.6275634765625,401.33404541015625,153.8609619140625,65.548828125,51.5614013671875,169.60186767578125,-135.4344482421875
79.40643310546875,468.86224365234375,265.97857666015625,263.48785400390625,395.78192138671875,172.27850341796875,57.2437744140625,34.8485107421875,-2.38751220703125,-210.101806640625
60.06280517578125,477.1143798828125,252.848876953125,299.90716552734375,510.991455078125,141.96197509765625,72.9940185546875,62.6397705078125,237.96337890625,-93.319580078125
68.72503662109375,486.06573486328125,219.92706298828125,293.81658935546875,412.4952392578125,171.3773193359375,89.77813720703125,10.176513671875,461.83660888671875,-157.6312255859375
49.28839111328125,462.49822998046875,266.2530517578125,277.298095703125,513.245849609375,175.2919921875,57.44512939453125,36.0284423828125,518.8047485351562,-149.1666259765625
65.29779052734375,470.9835205078125,257.5867919921875,258.16748046875,327.70062255859375,178.42694091796875,80.00506591796875,32.934814453125,312.20684814453125,-57.2479248046875
55.341552734375,481.12933349609375,272.50872802734375,317.55523681640625,237.21478271484375,137.1903076171875,72.12994384765625,24.836181640625,215.127197265625,-41.73828125
58.9031982421875,456.4539794921875,272.69500732421875,253.53936767578125,395.05389404296875,159.2232666015625,68.96649169921875,24.7572021484375,188.713134765625,-74.7366943359375
40.27911376953125,450.53582763671875,259.30926513671875,305.42877197265625,383.34027099609375,156.95294189453125,79.56988525390625,36.0482177734375,668.1469116210938,-106.3529052734375
45.621826171875,480.4964599609375,260.81927490234375,300.57080078125,424.021728515625,152.2010498046875,71.66925048828125,46.8787841796875,541.045654296875,-110.5904541015625
59.4251708984375,490.70709228515625,274.3935546875,299.5089111328125,382.34173583984375,158.71539306640625,77.56719970703125,10.1473388671875,591.5579833984375,-22.65667724609375
63.26263427734375,471.68585205078125,287.052490234375,273.31298828125,456.2491455078125,151.80584716796875,55.76507568359375,25.63330078125,518.3383178710938,-142.2633056640625
82.32586669921875,482.8035888671875,282.887939453125,265.73956298828125,383.5096435546875,154.08343505859375,63.7169189453125,14.8526611328125,470.9222412109375,-173.113525390625
72.0921630859375,473.32525634765625,241.98297119140625,265.8221435546875,324.45733642578125,173.3897705078125,73.9688720703125,37.3912353515625,519.1030883789062,-160.9095458984375
86.63641357421875,455.92132568359375,244.98236083984375,244.5089111328125,348.93658447265625,156.7001953125,85.85577392578125,38.3709716796875,506.0372314453125,-89.679443359375
61.07867431640625,464.51776123046875,259.9998779296875,285.71759033203125,418.92047119140625,185.18890380859375,49.9796142578125,30.5465087890625,356.23577880859375,-193.174560546875
45.7109375,502.1342468261719,271.38885498046875,295.7342529296875,426.62371826171875,149.68927001953125,60.4354248046875,32.2059326171875,546.591064453125,-71.1485595703125
53.25885009765625,455.8531494140625,235.91241455078125,301.0985107421875,125.5675048828125,154.18841552734375,75.88555908203125,60.2119140625,473.50250244140625,-25.891357421875
55.6181640625,475.50323486328125,262.53594970703125,304.87139892578125,389.8463134765625,157.9708251953125,59.560302734375,15.5355224609375,408.50732421875,-53.4990234375
30.8751220703125,451.248046875,251.42315673828125,327.41058349609375,301.47918701171875,160.441650390625,61.42578125,52.28125,391.2412109375,-15.05902099609375
46.20721435546875,500.3677673339844,266.23333740234375,314.248046875,284.35980224609375,157.05926513671875,77.28314208984375,25.1512451171875,239.7762451171875,-42.1685791015625
46.1759033203125,455.1572265625,249.6448974609375,269.808349609375,370.13275146484375,168.0701904296875,66.740478515625,51.4365234375,512.8428955078125,9.23760986328125
65.71435546875,454.46551513671875,256.55511474609375,272.2969970703125,263.909912109375,172.36517333984375,70.42388916015625,23.081298828125,517.2310791015625,-96.762451171875
70.448486328125,441.43548583984375,267.46014404296875,247.2724609375,471.5533447265625,159.4906005859375,62.7777099609375,70.85595703125,186.37713623046875,-130.3204345703125
80.8873291015625,488.0945739746094,259.41796875,299.95416259765625,414.0196533203125,149.4476318359375,80.66400146484375,10.5675048828125,62.4725341796875,-111.9674072265625
58.8375244140625,505.52069091796875,269.70703125,321.98345947265625,454.10601806640625,149.80096435546875,73.19232177734375,7.48828125,252.66876220703125,-16.5194091796875
75.91619873046875,433.60552978515625,259.67669677734375,237.0076904296875,477.0140380859375,173.77154541015625,54.1600341796875,58.0107421875,373.31207275390625,-136.354736328125
67.197509765625,479.4080810546875,266.0299072265625,279.626708984375,435.5013427734375,172.59149169921875,64.13458251953125,15.7423095703125,90.6158447265625,-127.3555908203125
67.7303466796875,482.18511962890625,273.83612060546875,291.08612060546875,418.66705322265625,179.81396484375,67.2193603515625,0.255615234375,263.15423583984375,-94.4296875
53.472900390625,481.40899658203125,271.55780029296875,281.43023681640625,405.31915283203125,160.43170166015625,74.83782958984375,1.223876953125,363.84613037109375,-48.0162353515625
69.3897705078125,477.4996337890625,283.58831787109375,286.74481201171875,477.17193603515625,172.06524658203125,64.020263671875,5.1121826171875,362.5723876953125,-151.126220703125
50.710205078125,462.8287353515625,241.24365234375,293.12115478515625,489.8036804199219,184.14703369140625,71.65673828125,14.5860595703125,504.2889709472656,-170.77880859375
64.32080078125,497.30120849609375,272.942626953125,314.61468505859375,442.64202880859375,140.8624267578125,63.76318359375,19.329833984375,494.61859130859375,-60.6968994140625
70.89141845703125,461.4534912109375,250.92315673828125,242.0435791015625,281.54840087890625,182.945556640625,79.86773681640625,14.3892822265625,306.24432373046875,-33.0179443359375
58.22491455078125,494.9039306640625,255.8079833984375,304.08331298828125,299.96307373046875,174.4942626953125,81.12738037109375,2.6539306640625,339.65277099609375,-143.1607666015625
61.02398681640625,501.7076110839844,272.827392578125,297.20245361328125,214.5400390625,131.98321533203125,81.954345703125,15.5948486328125,390.6690673828125,-35.710693359375
75.21966552734375,479.34619140625,255.03173828125,279.04638671875,307.9991455078125,170.35137939453125,65.22674560546875,7.3077392578125,598.2681884765625,-52.599365234375
25.76202392578125,478.361328125,286.325927734375,345.18603515625,444.61212158203125,158.1937255859375,58.28314208984375,6.215576171875,485.92626953125,-90.4132080078125
46.2381591796875,437.84283447265625,264.35601806640625,255.297607421875,428.33941650390625,139.8553466796875,60.33056640625,118.4874267578125,508.52813720703125,-7.7864990234375
41.3204345703125,451.109375,253.38616943359375,320.61419677734375,374.79339599609375,151.78009033203125,64.14910888671875,43.6632080078125,677.6810302734375,-83.201904296875
63.8944091796875,416.73773193359375,234.04498291015625,252.8621826171875,304.46807861328125,182.7484130859375,64.5557861328125,68.517333984375,650.8980712890625,7.507080078125
79.5059814453125,476.79931640625,242.91668701171875,249.54766845703125,241.37969970703125,153.82476806640625,91.97637939453125,44.3154296875,490.1015625,-29.3271484375
80.243408203125,453.8035888671875,256.2772216796875,218.5294189453125,386.26953125,162.16229248046875,64.66802978515625,76.5791015625,638.5523681640625,-83.004638671875
50.7486572265625,450.16571044921875,283.76513671875,267.12384033203125,587.836669921875,164.39947509765625,49.08831787109375,38.855224609375,858.6453857421875,-107.0364990234375
46.52264404296875,483.65045166015625,278.1064453125,283.4937744140625,452.343017578125,152.778564453125,63.9189453125,21.8179931640625,650.964111328125,-131.92236328125
64.57965087890625,464.07415771484375,242.78338623046875,285.70404052734375,423.57086181640625,163.03607177734375,78.009033203125,22.9713134765625,607.1282958984375,-150.275390625
56.88861083984375,443.8056640625,264.2540283203125,255.99090576171875,371.57476806640625,155.20648193359375,75.90924072265625,78.1466064453125,654.24609375,-87.9488525390625
50.46832275390625,455.60040283203125,256.2034912109375,298.79315185546875,312.44415283203125,167.23828125,68.752197265625,44.46044921875,576.4197998046875,-26.4495849609375
66.6220703125,453.9442138671875,241.81298828125,283.21624755859375,475.904296875,145.4625244140625,79.8275146484375,49.6319580078125,207.58856201171875,-119.6666259765625
70.1783447265625,466.25286865234375,256.48541259765625,275.3712158203125,330.84027099609375,153.2877197265625,61.83905029296875,57.9931640625,179.53765869140625,-91.2711181640625
67.73858642578125,446.14697265625,238.6505126953125,239.2581787109375,485.091552734375,159.65362548828125,56.87298583984375,109.565673828125,428.9239501953125,-110.8057861328125
71.98333740234375,481.33282470703125,262.91650390625,251.436279296875,527.0584716796875,180.75640869140625,88.85882568359375,8.443359375,525.6265258789062,-102.051025390625
37.1014404296875,497.32763671875,276.1094970703125,300.75714111328125,569.072509765625,170.27001953125,74.8359375,2.327880859375,426.1328125,-128.261474609375
70.35406494140625,488.8575134277344,292.2960205078125,267.8353271484375,464.970458984375,145.8812255859375,78.6629638671875,9.9979248046875,503.2297668457031,-88.0103759765625
41.74420166015625,479.04461669921875,265.3583984375,299.97564697265625,429.053466796875,168.642333984375,63.24072265625,10.0418701171875,454.0477294921875,-37.3360595703125
52.6275634765625,452.342041015625,258.0693359375,279.75244140625,322.801513671875,148.14495849609375,56.4205322265625,83.3436279296875,512.171875,-23.98858642578125
59.95196533203125,477.69256591796875,253.22308349609375,282.580078125,381.125732421875,170.59991455078125,64.43157958984375,26.33349609375,420.514404296875,-74.593505859375
67.86505126953125,443.5821533203125,259.19903564453125,263.47735595703125,452.0845947265625,177.66339111328125,67.5963134765625,22.5003662109375,337.84039306640625,-155.2630615234375
62.16314697265625,470.8175048828125,256.90618896484375,295.33514404296875,394.26422119140625,178.460205078125,61.64801025390625,32.4927978515625,325.80389404296875,-75.5863037109375
54.28875732421875,467.6650390625,259.08148193359375,301.9208984375,419.19549560546875,164.1204833984375,75.07745361328125,9.9439697265625,556.87744140625,-60.7257080078125
58.92474365234375,480.6488037109375,259.85980224609375,294.2646484375,379.84124755859375,149.121826171875,60.931396484375,36.3087158203125,747.2116088867188,-143.005859375
61.2857666015625,466.3450927734375,230.38983154296875,292.56329345703125,241.61248779296875,185.6497802734375,78.89508056640625,17.205810546875,562.308837890625,-74.190673828125
63.143310546875,466.5338134765625,264.16796875,287.0682373046875,460.0787353515625,165.72515869140625,68.69232177734375,2.9088134765625,508.0730285644531,-111.343017578125
67.422607421875,454.9735107421875,273.9669189453125,240.78662109375,451.1485595703125,168.12554931640625,65.503173828125,45.0855712890625,704.1524658203125,-105.89697265625
60.46099853515625,482.99676513671875,272.68328857421875,299.52520751953125,282.55987548828125,148.5128173828125,77.86181640625,13.181884765625,415.470458984375,79.1744384765625
75.25390625,502.5170593261719,254.10009765625,295.30712890625,361.65032958984375,144.83441162109375,76.8082275390625,14.1961669921875,598.3975830078125,-95.4742431640625
59.59283447265625,477.56732177734375,253.8148193359375,271.15460205078125,476.54730224609375,180.22454833984375,63.97686767578125,30.5751953125,482.10015869140625,-92.4395751953125
60.7889404296875,486.99798583984375,245.53271484375,291.55059814453125,290.13470458984375,173.9173583984375,71.72314453125,18.150390625,403.452880859375,-65.60888671875
62.31781005859375,449.16424560546875,240.46405029296875,298.13714599609375,344.59033203125,156.280517578125,71.8388671875,53.551025390625,578.28564453125,-96.8974609375
49.427978515625,427.06878662109375,262.29742431640625,269.2032470703125,440.09527587890625,186.511474609375,52.91961669921875,52.7584228515625,691.145263671875,-132.8458251953125
68.77593994140625,462.59783935546875,239.39447021484375,282.75836181640625,482.234375,167.650146484375,76.04833984375,33.2216796875,249.5313720703125,-59.400634765625
70.17877197265625,472.4501953125,271.04718017578125,292.08038330078125,412.8045654296875,143.806396484375,86.44573974609375,14.585693359375,283.152099609375,-58.52880859375
69.64886474609375,495.2088623046875,271.63873291015625,308.099853515625,363.1552734375,155.87542724609375,77.95538330078125,1.4095458984375,313.26519775390625,-83.5574951171875
48.7294921875,499.0271911621094,268.14752197265625,316.72564697265625,446.6531982421875,154.30743408203125,91.33575439453125,0.6181640625,441.4134521484375,-115.9339599609375
62.03814697265625,481.2939453125,251.36358642578125,294.11920166015625,429.3955078125,167.57489013671875,69.38360595703125,16.5301513671875,205.4810791015625,-174.4722900390625
79.77520751953125,431.75811767578125,268.688232421875,247.44586181640625,331.781005859375,183.33270263671875,49.98284912109375,35.1175537109375,190.32598876953125,-127.0638427734375
61.1873779296875,451.67291259765625,256.0902099609375,290.25128173828125,403.19781494140625,163.31011962890625,69.791748046875,32.9144287109375,264.3526611328125,-152.726318359375
76.4366455078125,497.4612121582031,270.18817138671875,289.97265625,212.04473876953125,153.263916015625,70.69049072265625,10.638671875,288.09130859375,-51.9241943359375
52.2398681640625,473.5018310546875,280.9844970703125,304.6005859375,493.34185791015625,150.9852294921875,58.551025390625,46.21630859375,309.8477783203125,-115.8037109375
57.7965087890625,428.2626953125,273.17755126953125,270.799560546875,387.54437255859375,145.505615234375,70.648681640625,78.5196533203125,257.6451416015625,-126.10400390625
82.41796875,503.59661865234375,269.80731201171875,289.9390869140625,393.85894775390625,138.368408203125,72.71002197265625,22.244140625,450.92645263671875,-116.921142578125
65.50396728515625,512.145263671875,279.4560546875,293.73046875,310.411865234375,136.95306396484375,82.88702392578125,14.299560546875,441.49859619140625,-74.6202392578125
60.00518798828125,461.29095458984375,255.60662841796875,284.956298828125,367.84649658203125,176.74664306640625,58.97467041015625,26.97998046875,327.843994140625,-48.9793701171875
83.34503173828125,461.9901123046875,264.6861572265625,270.689453125,276.94775390625,153.1630859375,73.3380126953125,43.3001708984375,217.58599853515625,-49.81298828125
50.1600341796875,446.78668212890625,274.09228515625,290.77032470703125,384.54571533203125,173.35760498046875,56.95245361328125,29.338134765625,377.753662109375,-94.4935302734375
51.589111328125,466.51800537109375,281.7669677734375,336.7918701171875,426.35791015625,158.7523193359375,74.845947265625,3.67431640625,85.82861328125,-50.1929931640625
79.53179931640625,427.6234130859375,255.42333984375,228.2154541015625,515.5242919921875,187.038330078125,66.068115234375,76.6436767578125,-137.1036376953125,-238.9703369140625
71.7862548828125,448.11956787109375,253.05767822265625,232.53204345703125,430.13665771484375,148.44573974609375,69.42742919921875,106.6510009765625,188.77911376953125,32.5611572265625
60.16796875,454.28594970703125,249.99951171875,287.32012939453125,360.7091064453125,138.38043212890625,67.90545654296875,103.4833984375,328.6334228515625,-98.0401611328125
51.890869140625,448.0555419921875,261.6827392578125,295.28826904296875,389.01983642578125,132.2669677734375,67.27813720703125,80.164306640625,656.64208984375,-90.047119140625
53.05499267578125,464.9796142578125,249.96044921875,329.49432373046875,189.66265869140625,162.97406005859375,74.395751953125,18.5679931640625,363.0050048828125,-33.6322021484375
50.742919921875,457.72900390625,269.79620361328125,283.14898681640625,331.58233642578125,175.54248046875,47.238037109375,47.7117919921875,430.5582275390625,-155.6068115234375
70.444091796875,469.25189208984375,262.829345703125,268.2205810546875,449.3690185546875,158.46600341796875,79.1207275390625,20.780517578125,554.77978515625,-148.8907470703125
73.20672607421875,471.74737548828125,241.59295654296875,281.26751708984375,364.99627685546875,162.95880126953125,75.8233642578125,39.849853515625,438.477783203125,-90.55517578125
67.352294921875,460.07757568359375,277.8035888671875,293.9696044921875,449.57525634765625,148.77569580078125,83.87396240234375,19.9644775390625,327.8065185546875,-117.0338134765625
61.01507568359375,469.16015625,270.41851806640625,270.008544921875,423.87353515625,159.87286376953125,78.5155029296875,29.2882080078125,414.6846923828125,-169.527099609375
76.04931640625,485.36187744140625,252.05810546875,305.9139404296875,472.0352783203125,149.84857177734375,76.26318359375,15.3641357421875,236.05126953125,-177.4102783203125
64.26947021484375,483.6976318359375,259.959228515625,291.55462646484375,531.3123779296875,149.0147705078125,82.95135498046875,21.7186279296875,234.3529052734375,-99.048583984375
43.31134033203125,442.196044921875,249.2894287109375,316.29327392578125,424.0211181640625,171.2574462890625,57.07830810546875,41.015380859375,339.72479248046875,-181.711669921875
70.17376708984375,463.93280029296875,271.6824951171875,282.16424560546875,394.7001953125,156.2967529296875,57.62591552734375,40.1007080078125,376.23699951171875,-217.783203125
51.3763427734375,503.8851623535156,272.6268310546875,309.15093994140625,536.74365234375,154.13922119140625,78.06298828125,5.075439453125,575.8840942382812,-197.839599609375
66.5604248046875,458.093505859375,257.083740234375,284.30615234375,437.017578125,149.033203125,96.822265625,22.8543701171875,515.06640625,-113.9285888671875
57.7430419921875,474.83538818359375,240.72735595703125,332.36895751953125,208.28790283203125,153.05908203125,68.73468017578125,23.04296875,628.7161865234375,-15.12799072265625
69.53936767578125,477.10296630859375,272.12518310546875,307.1231689453125,205.52197265625,154.31378173828125,63.19732666015625,21.41259765625,552.240966796875,34.59588623046875
69.8980712890625,480.966064453125,254.85064697265625,289.32611083984375,252.82830810546875,173.290283203125,84.67169189453125,9.3109130859375,362.42041015625,-104.2265625
39.43585205078125,486.4210205078125,255.84112548828125,317.98992919921875,509.2554016113281,132.97772216796875,76.03057861328125,58.561767578125,616.6002197265625,-68.5482177734375
38.049072265625,458.22540283203125,261.2991943359375,310.83953857421875,227.73614501953125,172.45074462890625,65.07855224609375,23.3994140625,714.5880737304688,-46.9423828125
56.32720947265625,443.898193359375,265.129638671875,280.802978515625,378.30718994140625,150.06219482421875,87.4166259765625,36.5740966796875,446.05377197265625,-88.7939453125
64.3116455078125,467.8701171875,245.12567138671875,275.84466552734375,307.67529296875,176.40283203125,75.7119140625,36.0009765625,435.0335693359375,-80.15869140625
62.941650390625,489.76678466796875,249.54827880859375,312.11322021484375,351.40777587890625,158.50018310546875,89.4129638671875,0.7481689453125,654.0064086914062,-89.294189453125
76.12255859375,439.381103515625,255.29681396484375,270.91729736328125,460.09002685546875,174.5166015625,66.3328857421875,28.0333251953125,585.1375122070312,-162.0318603515625
