C0
632.4692993164062
627.88623046875
648.2415161132812
638.5919189453125
634.3580322265625
633.7288818359375
611.5206909179688
641.7393798828125
617.3265380859375
636.0535278320312
640.8335571289062
664.1483764648438
649.467529296875
634.8255004882812
633.0560913085938
644.7905883789062
634.8208618164062
619.5967407226562
628.0294189453125
628.3416137695312
642.0294189453125
634.2885131835938
622.3751831054688
627.829345703125
635.271728515625
624.639892578125
640.7335205078125
652.4632568359375
637.7899780273438
633.5418090820312
629.28955078125
634.4885864257812
630.23095703125
641.6891479492188
631.98095703125
630.8097534179688
636.4479370117188
622.6571044921875
639.4290771484375
634.5549926757812
631.2977294921875
639.3385009765625
634.5789794921875
628.794677734375
614.7420654296875
610.9910888671875
631.6004028320312
653.94384765625
640.003173828125
617.530517578125
638.646728515625
609.9597778320312
604.8430786132812
626.179443359375
628.0686645507812
638.0864868164062
639.6294555664062
614.0984497070312
635.2738037109375
628.1559448242188
627.90625
621.5010375976562
642.8102416992188
646.8331298828125
619.4292602539062
637.0598754882812
619.6287841796875
626.9500122070312
639.6041259765625
628.7674560546875
634.6957397460938
630.5153198242188
642.0519409179688
630.5982666015625
641.1293334960938
630.5191650390625
628.4808959960938
633.1550903320312
621.12548828125
614.1239624023438
626.1611938476562
624.7482299804688
635.9666748046875
628.102783203125
661.343505859375
644.0742797851562
637.8803100585938
636.0380249023438
623.6712036132812
624.4896850585938
628.3043212890625
616.677001953125
607.7603149414062
620.677978515625
659.7418823242188
637.3118896484375
630.768310546875
618.8717651367188
598.7964477539062
607.09375
617.9666748046875
628.6038208007812
612.7221069335938
622.0115966796875
633.7194213867188
621.1124877929688
606.9636840820312
603.6602172851562
601.45703125
598.6439208984375
612.894775390625
623.0848388671875
634.1087036132812
641.4992065429688
625.1312866210938
610.7796630859375
619.8956298828125
620.9354248046875
614.2554931640625
626.6720581054688
624.626708984375
622.6665649414062
642.1055908203125
652.57666015625
621.1643676757812
617.2691040039062
641.1704711914062
639.133544921875
610.0647583007812
607.070556640625
639.56396484375
639.9221801757812
630.3483276367188
649.1495971679688
631.9701538085938
631.4456176757812
631.3510131835938
647.9219360351562
645.2045288085938
636.4137573242188
639.949462890625
624.62548828125
627.9957885742188
624.2242431640625
628.462890625
633.0125732421875
646.865966796875
630.191162109375
626.6156616210938
641.5642700195312
617.80615234375
634.4664306640625
636.652099609375
619.2321166992188
625.010498046875
630.8895263671875
613.1588745117188
620.901611328125
639.4556884765625
642.9755859375
642.0442504882812
656.780029296875
640.8062744140625
623.6807861328125
640.4227905273438
639.0311279296875
635.1096801757812
622.22412109375
642.87646484375
644.882568359375
640.1475219726562
634.1033325195312
645.328857421875
621.0931396484375
627.6416015625
629.7203369140625
640.131103515625
631.0451049804688
640.1072998046875
615.9823608398438
635.9425048828125
621.4137573242188
622.4849853515625
626.0731811523438
636.6823120117188
650.146728515625
643.2465209960938
647.2923583984375
624.7614135742188
647.1812744140625
639.1329956054688
627.5136108398438
646.124755859375
643.0745849609375
638.53369140625
629.9655151367188
632.1517944335938
629.7646484375
622.8634033203125
621.2929077148438
640.8865966796875
634.7968139648438
639.6973266601562
640.2119140625
629.3157958984375
627.2109375
622.5714721679688
639.6497802734375
646.3558349609375
632.614990234375
643.2625122070312
653.2421875
642.9044799804688
612.2503662109375
619.5279541015625
617.5680541992188
625.56298828125
640.1085815429688
623.1406860351562
639.1257934570312
650.37158203125
655.6385498046875
652.494384765625
642.040771484375
633.5296630859375
635.0963745117188
633.267333984375
639.2919921875
638.8528442382812
626.3701782226562
627.5235595703125
635.396484375
623.9752197265625
636.6428833007812
641.1427001953125
620.4530029296875
631.6820068359375
626.0607299804688
631.781494140625
624.5134887695312
613.1055297851562
632.0728149414062
624.1593017578125
610.5872802734375
641.3045654296875
638.31396484375
608.9322509765625
627.7208251953125
621.7877197265625
636.1500244140625
627.5366821289062
630.9097900390625
639.81494140625
658.2996826171875
652.3571166992188
655.0875854492188
632.3783569335938
617.0631103515625
616.0656127929688
639.8621826171875
612.3206176757812
618.5393676757812
624.8697509765625
626.3429565429688
633.0759887695312
646.5147705078125
630.0335083007812
639.4360961914062
618.9822998046875
619.3056030273438
643.4849853515625
624.5676879882812
608.9520874023438
616.2295532226562
600.117919921875
603.0739135742188
606.1919555664062
606.6564331054688
610.5905151367188
622.5642700195312
622.3486938476562
639.048583984375
632.8558959960938
631.690673828125
632.3395385742188
628.14111328125
612.5130615234375
628.5780639648438
633.34033203125
643.0472412109375
606.7120361328125
627.0579833984375
642.3397216796875
654.361572265625
638.0985717773438
646.5021362304688
627.0546264648438
603.3324584960938
639.6165771484375
625.61376953125
634.4458618164062
632.002197265625
643.2017822265625
632.3126220703125
642.177734375
631.29052734375
618.0745849609375
621.7972412109375
627.8502807617188
629.7257690429688
627.9808349609375
632.3955078125
640.515625
651.1202392578125
626.45849609375
633.1525268554688
615.8267211914062
627.5501708984375
642.2755126953125
630.0277709960938
631.2047729492188
637.0172729492188
608.8069458007812
609.913818359375
623.4519653320312
621.2560424804688
632.2464599609375
627.8158569335938
654.5524291992188
652.1376342773438
630.6204223632812
627.1322021484375
620.9231567382812
629.781982421875
618.1957397460938
635.3123779296875
636.7348022460938
626.3533935546875
641.932861328125
633.9329223632812
629.824462890625
621.8984375
626.4815673828125
625.076904296875
634.1991577148438
638.2254638671875
641.998291015625
635.0315551757812
624.748291015625
608.5469360351562
625.7272338867188
629.0675048828125
636.7149047851562
636.4708251953125
646.885986328125
634.0517578125
645.788330078125
636.283447265625
644.5665893554688
615.9271240234375
621.3643798828125
628.0440673828125
616.5233764648438
611.981201171875
624.0277099609375
620.7275390625
633.7109985351562
617.6268310546875
637.142333984375
639.4826049804688
632.9591064453125
620.2200317382812
633.4473266601562
613.4918212890625
640.8273315429688
621.7738037109375
629.4083862304688
655.0480346679688
641.221923828125
636.5897216796875
621.5421142578125
627.3969116210938
610.27587890625
624.2556762695312
626.9644775390625
631.2915649414062
625.8679809570312
635.071044921875
627.6700439453125
626.7442016601562
647.4959716796875
630.0615234375
623.1873168945312
629.8880004882812
627.8347778320312
615.6110229492188
641.5153198242188
632.89404296875
628.51513671875
628.8821411132812
638.31396484375
636.0345458984375
618.507568359375
631.751220703125
614.94580078125
622.5413208007812
634.3805541992188
633.5154418945312
648.2545776367188
632.730224609375
635.4085083007812
627.1183471679688
636.3897705078125
634.0184936523438
640.4271850585938
652.0547485351562
635.7894287109375
631.950927734375
632.5196533203125
616.4307250976562
623.5614013671875
629.9754028320312
630.335205078125
658.3597412109375
651.1378173828125
622.1190795898438
645.374267578125
648.7052612304688
631.02685546875
648.1437377929688
622.841552734375
635.7769775390625
628.8031616210938
637.314697265625
622.5194702148438
605.5618896484375
623.1951904296875
619.8707885742188
634.2695922851562
635.3816528320312
612.9102172851562
631.1332397460938
630.3445434570312
612.989013671875
612.0974731445312
630.4398193359375
633.181396484375
629.6441650390625
641.9947509765625
657.5151977539062
664.1648559570312
671.5100708007812
639.3049926757812
631.4185180664062
628.5186767578125
649.0953369140625
630.685546875
634.7066040039062
624.6644287109375
627.9228515625
637.6307983398438
622.4644165039062
627.611328125
641.21484375
628.5794677734375
