a_C,a_V,a_Ni,a_Mn,a_Si,a_Al,C0,a_Cr,a_Mo,a_Co
-186.91802978515625,458.1295166015625,62.9052734375,308.98388671875,63.16259765625,-131.50732421875,23.178466796875,268.6007080078125,504.9127197265625,135.7864990234375
-147.8546142578125,405.5159912109375,72.804443359375,312.6036376953125,66.28515625,-39.21185302734375,-59.13671875,265.71240234375,545.620849609375,198.6595458984375
-166.776611328125,396.37939453125,60.520751953125,312.0225830078125,56.6351318359375,-104.23455810546875,-26.27215576171875,291.1868896484375,539.2083740234375,207.1009521484375
-173.7291259765625,457.26025390625,62.360107421875,264.1925048828125,59.053466796875,-121.821044921875,48.646240234375,271.5809326171875,496.541259765625,191.10693359375
-171.000732421875,467.3624267578125,60.6270751953125,277.351806640625,57.0838623046875,-149.00732421875,46.3218994140625,259.9544677734375,499.3837890625,342.9791259765625
-143.91082763671875,428.6575927734375,62.2783203125,274.03466796875,54.252685546875,-96.32275390625,-0.89044189453125,266.685546875,511.989501953125,312.419921875
-183.71148681640625,449.8101806640625,50.2015380859375,268.400390625,67.0579833984375,-84.21942138671875,80.48876953125,250.7037353515625,488.851318359375,286.93359375
-170.38018798828125,379.40185546875,43.1275634765625,254.7266845703125,59.0848388671875,-71.3822021484375,122.1722412109375,244.4271240234375,455.0408935546875,207.6689453125
-163.5986328125,325.344482421875,61.421630859375,309.83544921875,35.0374755859375,-91.9014892578125,11.6844482421875,268.1177978515625,539.9891357421875,279.88818359375
-171.61285400390625,419.470458984375,54.71337890625,302.265625,50.4638671875,-101.6368408203125,49.65966796875,250.320556640625,488.6981201171875,170.1949462890625
-172.8095703125,486.8223876953125,52.6646728515625,269.6214599609375,45.8406982421875,-74.392578125,72.094482421875,263.908447265625,496.060302734375,269.8909912109375
-160.87384033203125,378.0260009765625,55.4539794921875,274.05224609375,59.107421875,-100.3065185546875,23.3675537109375,274.18115234375,500.3470458984375,331.2532958984375
-177.47564697265625,211.3428955078125,56.1209716796875,264.9879150390625,58.707275390625,-71.50286865234375,58.260498046875,277.717529296875,502.673583984375,218.377685546875
-197.323974609375,262.693603515625,63.274658203125,291.435302734375,56.54345703125,-23.58673095703125,48.1328125,274.2210693359375,495.6856689453125,174.494873046875
-169.57916259765625,340.790283203125,63.6710205078125,295.582763671875,54.634033203125,-70.2037353515625,13.64886474609375,258.770751953125,520.3831787109375,124.705810546875
-197.8807373046875,267.167236328125,56.1004638671875,267.947998046875,52.522705078125,-27.9561767578125,127.9271240234375,251.07373046875,446.6124267578125,149.9337158203125
-183.4725341796875,352.7410888671875,58.9588623046875,284.3416748046875,50.9473876953125,-85.279052734375,101.9078369140625,245.4139404296875,466.044189453125,223.902099609375
-190.092041015625,238.6072998046875,42.320556640625,276.8133544921875,41.069580078125,-18.0355224609375,139.6741943359375,262.365234375,468.6839599609375,107.052734375
-184.138671875,273.9207763671875,56.0216064453125,277.564208984375,55.8970947265625,-49.16705322265625,107.0120849609375,241.9962158203125,461.6671142578125,151.7872314453125
-186.4278564453125,202.4300537109375,37.908935546875,267.9979248046875,46.2442626953125,-63.195068359375,134.7528076171875,246.2686767578125,499.313720703125,141.3189697265625
-163.42578125,160.2230224609375,47.8758544921875,305.615478515625,56.866943359375,-87.53839111328125,16.560791015625,277.5516357421875,500.2264404296875,192.181396484375
-192.03851318359375,120.7861328125,65.901123046875,298.77587890625,50.516845703125,-77.4349365234375,54.4544677734375,271.97607421875,503.9857177734375,177.662841796875
-162.985107421875,158.1513671875,62.9598388671875,313.8280029296875,42.783203125,-111.04974365234375,-29.63262939453125,300.7332763671875,542.2998046875,220.6551513671875
-160.82586669921875,222.096435546875,75.4306640625,285.6959228515625,67.80810546875,-103.60919189453125,-11.8082275390625,260.6009521484375,536.3333740234375,250.3985595703125
-166.80291748046875,313.255859375,51.58740234375,265.40185546875,37.1876220703125,-142.87579345703125,72.5531005859375,267.95751953125,484.6337890625,299.7041015625
-168.24835205078125,323.5018310546875,66.4603271484375,269.2132568359375,51.1978759765625,-153.1800537109375,73.0189208984375,250.7066650390625,472.80224609375,334.4593505859375
-179.48095703125,413.24560546875,65.157958984375,276.49365234375,70.37841796875,-106.2236328125,27.697021484375,278.8636474609375,485.4146728515625,222.028564453125
-149.680908203125,317.743408203125,52.4158935546875,314.454345703125,44.128662109375,-111.49029541015625,-2.084716796875,268.805908203125,513.1712646484375,216.084716796875
-176.23773193359375,434.1734619140625,56.2996826171875,269.9796142578125,45.75146484375,-86.61346435546875,84.610107421875,255.940185546875,474.2628173828125,198.5128173828125
-160.4769287109375,543.158203125,73.25048828125,268.8746337890625,62.2435302734375,-108.07122802734375,50.096435546875,240.6650390625,493.7960205078125,188.977294921875
-178.04901123046875,393.3311767578125,52.7882080078125,266.4342041015625,48.762939453125,-37.947509765625,55.4892578125,276.8890380859375,502.2509765625,161.9754638671875
-192.12017822265625,502.4017333984375,59.4676513671875,299.8604736328125,51.906982421875,-127.16998291015625,97.6875,241.4090576171875,491.4129638671875,255.65478515625
-164.24432373046875,582.211181640625,64.0697021484375,253.5118408203125,60.009765625,-44.6956787109375,66.667724609375,235.241943359375,498.626708984375,241.5999755859375
-173.33514404296875,477.0667724609375,55.0626220703125,312.758544921875,43.4437255859375,-110.89764404296875,17.4854736328125,258.6395263671875,507.9656982421875,288.9892578125
-167.27801513671875,407.607421875,46.6826171875,299.63818359375,47.5673828125,-45.51123046875,43.4906005859375,252.46435546875,511.8924560546875,284.907958984375
-154.23284912109375,420.04150390625,60.8817138671875,285.7933349609375,70.008544921875,-137.38153076171875,0.16070556640625,267.7294921875,494.5234375,120.5216064453125
-151.22705078125,428.946533203125,73.940185546875,310.0269775390625,56.694091796875,-106.8255615234375,-59.156005859375,267.8387451171875,542.4029541015625,170.6602783203125
-184.2930908203125,339.640869140625,64.288818359375,291.34228515625,71.802978515625,-158.82330322265625,30.016357421875,266.8729248046875,524.606689453125,266.7349853515625
-166.62353515625,278.1773681640625,70.0198974609375,263.72119140625,62.8321533203125,-169.11956787109375,14.42083740234375,277.533935546875,514.7313232421875,378.8155517578125
-178.76043701171875,282.82421875,54.085693359375,264.0355224609375,61.149658203125,-89.7998046875,127.519287109375,241.6322021484375,470.135986328125,285.868896484375
-186.1522216796875,179.4091796875,59.2642822265625,301.6099853515625,54.73046875,-66.56597900390625,59.028076171875,263.1907958984375,502.210693359375,248.0189208984375
-177.5394287109375,324.633056640625,56.1087646484375,256.8076171875,53.268310546875,-125.7864990234375,121.05712890625,243.2115478515625,439.120849609375,175.791015625
-191.542236328125,454.761474609375,55.828857421875,233.6973876953125,76.7200927734375,-104.92950439453125,136.4683837890625,240.905029296875,451.8341064453125,159.636962890625
-209.26910400390625,368.83056640625,34.1221923828125,264.4503173828125,48.60888671875,-117.0625,174.907958984375,256.1683349609375,433.0084228515625,252.632080078125
-191.3367919921875,398.8759765625,47.02294921875,268.7701416015625,44.3226318359375,-100.00262451171875,169.0477294921875,242.826904296875,442.101318359375,185.1646728515625
-201.790283203125,372.4710693359375,46.662841796875,257.357421875,44.73193359375,-59.3232421875,192.1368408203125,238.769775390625,425.194580078125,216.9517822265625
-204.15142822265625,291.1148681640625,33.865234375,277.42724609375,35.44287109375,-118.22393798828125,198.259033203125,243.3577880859375,431.393798828125,148.0203857421875
-196.0084228515625,264.0682373046875,30.459716796875,220.2274169921875,59.0643310546875,-132.33203125,244.1336669921875,228.838623046875,418.1351318359375,218.3963623046875
-208.7918701171875,127.4117431640625,42.375244140625,220.435546875,65.0963134765625,-64.0118408203125,222.0054931640625,244.682373046875,413.61962890625,251.410888671875
-183.33294677734375,122.0325927734375,57.1744384765625,250.169921875,59.5960693359375,-50.0557861328125,123.234130859375,255.82373046875,438.3404541015625,280.5010986328125
-194.07891845703125,64.6243896484375,71.6651611328125,249.54833984375,69.759521484375,-111.97564697265625,105.4791259765625,267.2332763671875,481.501953125,260.9122314453125
-195.54925537109375,94.6337890625,65.6575927734375,262.7537841796875,72.7791748046875,-55.98089599609375,93.856201171875,269.6719970703125,499.77197265625,259.9871826171875
-175.435546875,213.3363037109375,66.010009765625,256.7872314453125,63.610595703125,-121.717529296875,83.736328125,255.40380859375,487.9407958984375,290.8018798828125
-176.3985595703125,126.0906982421875,59.695556640625,257.826416015625,66.294677734375,-73.917724609375,96.513427734375,258.0177001953125,462.7469482421875,287.95361328125
-174.12884521484375,92.0771484375,58.16259765625,255.3353271484375,76.291015625,-171.190185546875,96.0692138671875,246.845458984375,463.5091552734375,307.8447265625
-178.2039794921875,91.0150146484375,68.8082275390625,248.3480224609375,74.2845458984375,-146.4520263671875,59.131591796875,257.79931640625,482.2730712890625,285.0975341796875
-159.38568115234375,277.590576171875,52.2701416015625,260.0693359375,66.083251953125,-189.27862548828125,78.64208984375,248.8875732421875,488.4908447265625,304.1790771484375
-165.2940673828125,229.9356689453125,70.507568359375,284.6878662109375,69.0198974609375,-125.44256591796875,-13.02459716796875,275.7401123046875,530.3292236328125,331.0289306640625
-151.17864990234375,294.2379150390625,49.0318603515625,282.7076416015625,51.7052001953125,-126.068359375,61.5465087890625,233.1103515625,494.953857421875,258.2344970703125
-148.91693115234375,317.298828125,46.68994140625,232.193115234375,67.57861328125,-174.80694580078125,83.2545166015625,242.1114501953125,462.3734130859375,242.5494384765625
-175.73828125,223.705078125,51.8121337890625,300.8238525390625,47.609375,-106.03277587890625,88.6302490234375,237.7955322265625,477.0899658203125,244.9990234375
-188.55120849609375,116.16162109375,48.1806640625,240.9013671875,67.5491943359375,-26.31671142578125,161.719482421875,250.4178466796875,450.6593017578125,223.880615234375
-191.10968017578125,2.20550537109375,51.1881103515625,243.1595458984375,68.6092529296875,-55.4180908203125,125.862060546875,267.3948974609375,451.0174560546875,262.9290771484375
-141.33612060546875,61.156982421875,58.27880859375,268.906005859375,70.14404296875,-164.29669189453125,41.1802978515625,248.1422119140625,503.8736572265625,309.791015625
-178.86724853515625,174.34765625,48.776123046875,246.6468505859375,72.9210205078125,-99.155029296875,109.6929931640625,254.931396484375,471.71875,316.439208984375
-194.252197265625,251.8822021484375,45.71044921875,292.590087890625,38.2530517578125,-73.063232421875,136.238037109375,234.916748046875,476.2001953125,299.8470458984375
-189.23089599609375,411.6968994140625,32.4149169921875,234.8646240234375,47.3145751953125,-139.2032470703125,210.44580078125,243.8232421875,420.943115234375,290.7664794921875
-203.8372802734375,486.5064697265625,47.12744140625,292.63037109375,47.09765625,-117.906494140625,158.224609375,251.0494384765625,445.0418701171875,261.0223388671875
-181.55303955078125,327.193359375,51.0875244140625,261.714599609375,68.0838623046875,-70.50469970703125,129.53759765625,235.8538818359375,441.3973388671875,207.0103759765625
-197.504638671875,262.550048828125,51.6051025390625,316.802001953125,49.9598388671875,-132.6312255859375,79.684814453125,256.9332275390625,509.5517578125,278.25146484375
-187.5115966796875,364.7994384765625,50.97705078125,267.2725830078125,60.5950927734375,-69.9735107421875,105.6904296875,249.3028564453125,462.736572265625,254.8309326171875
-193.212158203125,404.4483642578125,38.303466796875,228.9251708984375,55.0733642578125,-100.46337890625,178.2257080078125,265.701171875,428.56689453125,325.8929443359375
-190.22705078125,381.265380859375,37.37841796875,239.8681640625,40.1356201171875,-75.87017822265625,209.90380859375,243.3807373046875,419.4075927734375,315.60595703125
-176.81695556640625,405.776123046875,46.196044921875,218.1046142578125,62.191162109375,-72.2872314453125,134.3690185546875,260.5283203125,455.9776611328125,214.5208740234375
-197.13995361328125,375.1400146484375,49.201416015625,263.3441162109375,54.927734375,-83.45751953125,149.7169189453125,247.5687255859375,455.9722900390625,249.41259765625
-195.618896484375,319.7418212890625,43.4964599609375,251.0037841796875,56.31005859375,-29.9974365234375,155.3382568359375,245.869140625,449.0,231.4696044921875
-166.2845458984375,428.8043212890625,61.5997314453125,266.4490966796875,60.71630859375,-124.92462158203125,68.1158447265625,263.305419921875,472.9874267578125,284.0712890625
-197.1829833984375,418.5546875,51.2222900390625,228.223388671875,68.298095703125,-75.2763671875,154.3563232421875,252.743408203125,450.926025390625,149.682373046875
-207.58197021484375,505.330322265625,54.6917724609375,253.0908203125,37.765625,-79.97833251953125,222.344970703125,228.0054931640625,420.3582763671875,269.0377197265625
-171.88397216796875,500.3916015625,56.7235107421875,275.202880859375,51.99267578125,-81.23187255859375,36.623046875,277.056396484375,504.88671875,224.0023193359375
-182.9578857421875,574.9112548828125,61.167236328125,269.88525390625,60.8785400390625,-58.70123291015625,79.231201171875,254.5933837890625,488.6839599609375,282.1630859375
-149.96124267578125,534.86572265625,64.0660400390625,261.287353515625,65.583984375,-160.61541748046875,-7.8944091796875,268.6883544921875,522.205810546875,324.058349609375
-156.37982177734375,613.7034912109375,51.1934814453125,295.7042236328125,59.0029296875,-158.77423095703125,14.61016845703125,250.2122802734375,476.089599609375,235.264404296875
-156.6971435546875,694.582275390625,55.9134521484375,275.0223388671875,63.842529296875,-159.4791259765625,13.92889404296875,270.0828857421875,510.4815673828125,269.649169921875
-175.16015625,691.922607421875,65.8084716796875,279.2938232421875,49.589111328125,-92.7381591796875,44.3536376953125,253.50830078125,508.3280029296875,288.817138671875
-186.07232666015625,768.1724853515625,69.9405517578125,278.6121826171875,57.8857421875,-85.4542236328125,56.5821533203125,255.1226806640625,488.79638671875,252.408203125
-184.596923828125,714.991455078125,55.7828369140625,276.9150390625,44.39404296875,-104.61474609375,111.294677734375,230.0526123046875,472.1927490234375,270.895751953125
-192.023193359375,783.5595703125,56.7459716796875,280.8131103515625,40.9617919921875,-104.76165771484375,127.18017578125,241.290283203125,473.9755859375,339.939208984375
-187.360107421875,808.19677734375,50.339111328125,265.2945556640625,43.5042724609375,-80.277587890625,137.0966796875,244.817626953125,467.7882080078125,315.8365478515625
-185.4423828125,783.5389404296875,45.09326171875,242.539794921875,48.54052734375,-75.8988037109375,221.765625,201.6466064453125,389.6785888671875,265.3994140625
-200.98785400390625,712.60693359375,31.591064453125,248.7138671875,48.274658203125,-37.14813232421875,211.2791748046875,239.2275390625,414.5772705078125,97.70458984375
-181.87158203125,663.6995849609375,47.794921875,289.3541259765625,32.2481689453125,-56.9532470703125,122.0836181640625,246.9403076171875,484.7281494140625,142.870849609375
-194.63006591796875,754.806396484375,54.183349609375,315.401611328125,32.0604248046875,-13.7249755859375,82.6405029296875,260.062255859375,490.7880859375,122.37158203125
-176.99737548828125,581.0364990234375,53.9931640625,289.4669189453125,41.3851318359375,-62.3056640625,88.7215576171875,243.5203857421875,498.2493896484375,173.3033447265625
-206.80120849609375,615.66845703125,50.2109375,262.1650390625,63.2193603515625,-93.93182373046875,141.329345703125,246.602294921875,478.369873046875,274.8123779296875
-193.8787841796875,663.268310546875,58.252685546875,265.2138671875,48.35888671875,-52.54852294921875,107.045654296875,252.3946533203125,461.9061279296875,208.899658203125
-175.93212890625,672.6854248046875,50.7254638671875,239.814697265625,53.503173828125,-67.47998046875,150.30908203125,233.3294677734375,446.912841796875,179.01513671875
-186.20318603515625,648.2801513671875,69.83251953125,270.339599609375,39.4593505859375,-22.4437255859375,92.3121337890625,262.208984375,477.19287109375,94.7291259765625
-182.4625244140625,541.2554931640625,48.5732421875,249.2877197265625,54.1907958984375,-53.77239990234375,103.7904052734375,261.0115966796875,476.0623779296875,120.53271484375
-179.63958740234375,451.90087890625,56.53125,278.962158203125,40.7835693359375,-55.7608642578125,75.9366455078125,253.885498046875,473.87548828125,128.7786865234375
-178.72711181640625,533.2763671875,46.7431640625,271.9752197265625,53.2188720703125,-87.74493408203125,69.197509765625,278.61669921875,469.81982421875,195.4407958984375
-176.464111328125,611.9443359375,39.626708984375,277.705078125,58.219970703125,-89.25677490234375,72.254638671875,268.565185546875,494.595947265625,269.1348876953125
-187.902587890625,605.082763671875,58.738525390625,283.4464111328125,41.017333984375,-53.35858154296875,87.6304931640625,269.1663818359375,474.9757080078125,176.9447021484375
-197.1705322265625,478.95654296875,57.3756103515625,272.320556640625,42.413330078125,-9.0054931640625,109.0152587890625,261.3035888671875,490.048828125,142.46337890625
-185.9263916015625,541.994873046875,65.228759765625,274.090087890625,65.840087890625,-80.2252197265625,82.897705078125,249.14697265625,476.0185546875,199.3729248046875
-165.654541015625,552.1495361328125,66.2056884765625,288.2734375,43.7459716796875,-71.34820556640625,57.39990234375,256.41015625,469.602294921875,145.057373046875
-173.86962890625,645.85693359375,58.2886962890625,274.7493896484375,42.534423828125,-106.27593994140625,102.3876953125,243.0570068359375,479.247802734375,182.5987548828125
-192.34033203125,699.6966552734375,45.9710693359375,261.764892578125,45.7076416015625,-58.6964111328125,116.7027587890625,279.08447265625,474.7445068359375,259.287841796875
-171.8712158203125,591.9515380859375,46.751953125,273.60693359375,47.59033203125,-77.07879638671875,63.59912109375,264.297119140625,456.9638671875,267.5238037109375
-167.81683349609375,580.044677734375,51.4833984375,251.4173583984375,53.1678466796875,-121.680908203125,127.4058837890625,236.2489013671875,462.4642333984375,260.080322265625
-189.9080810546875,539.630126953125,47.4847412109375,222.7696533203125,55.930908203125,-88.890625,132.7757568359375,285.5491943359375,461.09228515625,299.535400390625
-197.239990234375,544.1981201171875,33.1527099609375,258.5665283203125,42.0013427734375,-136.9072265625,168.1343994140625,253.6561279296875,421.84716796875,370.04345703125
-199.68292236328125,636.1905517578125,66.1861572265625,243.9866943359375,57.1866455078125,-138.67657470703125,178.371826171875,222.6654052734375,430.010498046875,357.8753662109375
-195.03253173828125,795.83447265625,59.370361328125,300.7744140625,48.5247802734375,-100.43389892578125,63.131591796875,271.4464111328125,508.123291015625,331.1243896484375
-175.75933837890625,574.5767822265625,71.6221923828125,243.8076171875,66.64501953125,-68.56884765625,69.4364013671875,251.3648681640625,487.11767578125,242.5706787109375
-177.0322265625,468.897216796875,52.50390625,273.108154296875,64.5201416015625,-109.2720947265625,70.2034912109375,255.3115234375,490.716552734375,146.8114013671875
-215.0614013671875,540.016845703125,48.142578125,288.8941650390625,57.0966796875,-100.03619384765625,125.638427734375,269.8697509765625,465.294921875,198.178955078125
-174.4058837890625,430.6641845703125,48.53466796875,262.5401611328125,41.11376953125,-54.8304443359375,112.9947509765625,250.5654296875,458.099853515625,187.430419921875
-188.39508056640625,391.55517578125,67.1502685546875,312.970947265625,50.1160888671875,-88.1949462890625,26.42431640625,273.16259765625,532.521240234375,191.3995361328125
-155.80950927734375,390.81201171875,60.9334716796875,303.8330078125,53.9468994140625,-96.30145263671875,2.41925048828125,255.3604736328125,478.4520263671875,23.15234375
-149.05841064453125,341.3223876953125,74.1990966796875,301.0775146484375,57.832763671875,-89.7532958984375,-46.64599609375,265.5194091796875,551.826904296875,156.4451904296875
-166.34375,438.67333984375,65.593994140625,293.9298095703125,38.454345703125,-125.02520751953125,41.486328125,252.9888916015625,543.655517578125,262.7626953125
-156.845947265625,413.666015625,56.10986328125,272.1019287109375,60.526611328125,-67.19525146484375,22.57489013671875,265.9810791015625,509.849609375,160.421142578125
-167.51654052734375,257.1553955078125,59.635986328125,293.6134033203125,53.11962890625,-64.97412109375,25.53564453125,266.0137939453125,500.33837890625,160.3724365234375
-192.22320556640625,315.912109375,58.9730224609375,272.126220703125,65.6898193359375,-138.2509765625,96.6058349609375,261.4053955078125,509.4639892578125,246.96728515625
-181.21923828125,277.4520263671875,55.6905517578125,262.8504638671875,66.2998046875,-141.641845703125,68.5030517578125,266.9453125,511.0360107421875,228.3577880859375
-183.06298828125,417.0557861328125,50.5357666015625,280.0740966796875,48.1622314453125,-59.09136962890625,94.9559326171875,271.78759765625,477.5384521484375,61.7120361328125
-174.5084228515625,419.01220703125,45.7889404296875,263.78076171875,61.27685546875,-79.3851318359375,83.5838623046875,270.7891845703125,460.807373046875,115.3148193359375
-165.289306640625,503.4747314453125,79.1031494140625,268.068115234375,53.697998046875,-112.22259521484375,44.6573486328125,248.705078125,497.17724609375,241.16650390625
-163.45172119140625,448.360107421875,67.7821044921875,299.951416015625,48.3743896484375,-73.605712890625,-9.30792236328125,268.304443359375,530.1153564453125,198.214111328125
-179.546630859375,438.8197021484375,55.254638671875,271.457763671875,68.692138671875,-168.23760986328125,91.4375,249.7440185546875,488.821044921875,263.5665283203125
-187.94891357421875,525.5035400390625,53.7093505859375,277.50341796875,53.58203125,-109.85906982421875,85.9676513671875,268.6572265625,478.9854736328125,217.0386962890625
-167.27056884765625,576.0028076171875,24.04052734375,248.9478759765625,36.6075439453125,-122.76861572265625,179.9661865234375,237.2261962890625,418.2100830078125,206.04931640625
-171.92333984375,605.5762939453125,46.692138671875,258.2431640625,66.4888916015625,-100.58941650390625,97.709716796875,241.3751220703125,463.8118896484375,207.5711669921875
-195.382080078125,516.804443359375,65.71533203125,286.3704833984375,66.791015625,-63.81268310546875,64.111328125,262.91796875,503.69189453125,233.5714111328125
-176.9764404296875,471.1634521484375,71.39794921875,311.37255859375,39.419677734375,-65.891845703125,42.7159423828125,259.763916015625,478.3824462890625,244.7066650390625
-153.5413818359375,539.987548828125,50.7891845703125,279.37939453125,67.2886962890625,-132.85760498046875,19.94989013671875,255.96435546875,530.9111328125,182.0338134765625
-183.7247314453125,666.51171875,55.2589111328125,299.1402587890625,46.3802490234375,-61.9920654296875,83.7076416015625,246.640380859375,492.9937744140625,247.372802734375
-176.282958984375,785.8846435546875,60.610595703125,292.2684326171875,53.777099609375,-113.24835205078125,34.2965087890625,270.1654052734375,498.7041015625,253.0718994140625
-160.6229248046875,657.9508056640625,64.198974609375,307.968505859375,46.828125,-95.366943359375,4.679931640625,254.932861328125,500.400390625,151.216552734375
-147.86474609375,675.0714111328125,63.5389404296875,290.9560546875,51.777099609375,-62.2587890625,15.880126953125,235.130615234375,499.939453125,96.2718505859375
-192.34375,567.8597412109375,72.3740234375,316.73876953125,58.426025390625,-79.7669677734375,39.735107421875,246.099365234375,504.868896484375,234.7313232421875
-190.08209228515625,464.88134765625,64.2696533203125,339.7286376953125,44.6884765625,-53.56103515625,14.00115966796875,276.563232421875,494.2281494140625,121.1319580078125
-197.86517333984375,437.1370849609375,76.2261962890625,296.838623046875,54.7471923828125,25.7186279296875,48.34716796875,258.957763671875,509.861083984375,3.21319580078125
-155.98583984375,455.0693359375,74.3095703125,319.245849609375,69.1754150390625,-38.043701171875,-73.20819091796875,281.0914306640625,544.116943359375,56.4998779296875
-133.97259521484375,431.84033203125,62.7584228515625,320.6202392578125,35.847900390625,-85.3350830078125,-59.2520751953125,268.4744873046875,542.5155029296875,224.279296875
-144.37554931640625,323.6236572265625,68.3963623046875,266.207763671875,64.0477294921875,-155.93121337890625,16.14556884765625,267.529541015625,470.2808837890625,280.16015625
-187.39178466796875,285.450439453125,67.2216796875,255.2919921875,72.6446533203125,-158.57965087890625,47.4996337890625,282.410400390625,525.287841796875,363.06201171875
-151.7147216796875,110.151123046875,78.00830078125,251.453369140625,62.2459716796875,-132.51702880859375,2.78924560546875,265.3604736328125,502.041015625,286.8826904296875
-174.2724609375,183.4010009765625,76.4732666015625,287.4710693359375,63.981201171875,-62.44793701171875,-12.59716796875,274.9913330078125,528.42724609375,247.2110595703125
-158.27166748046875,140.3953857421875,71.3118896484375,332.0784912109375,43.5413818359375,-104.2344970703125,-59.44879150390625,289.097900390625,534.1397705078125,154.0413818359375
-166.05853271484375,49.2008056640625,76.7489013671875,289.3309326171875,62.6727294921875,-114.42877197265625,-49.73297119140625,304.4056396484375,542.2181396484375,92.7852783203125
-160.00006103515625,36.951416015625,61.3963623046875,256.989990234375,86.1202392578125,-163.4498291015625,30.1802978515625,274.0609130859375,526.1705322265625,201.8214111328125
-189.5108642578125,-112.6578369140625,48.3582763671875,290.813232421875,77.666015625,-119.45684814453125,66.3447265625,261.940673828125,505.56298828125,324.520751953125
-175.1175537109375,-176.23834228515625,81.2042236328125,282.0628662109375,67.583740234375,-91.35406494140625,-25.56658935546875,285.1783447265625,551.47705078125,288.0291748046875
-173.25140380859375,-205.35308837890625,65.9813232421875,292.922607421875,66.5484619140625,-84.25067138671875,0.050048828125,282.0103759765625,523.4207763671875,257.587158203125
-174.59698486328125,-118.24188232421875,54.511962890625,264.592529296875,62.7733154296875,-169.05767822265625,64.960693359375,270.5457763671875,490.5845947265625,243.3331298828125
-155.657958984375,4.49395751953125,63.1817626953125,298.3450927734375,57.5999755859375,-148.11236572265625,1.65643310546875,269.772216796875,521.556640625,236.3839111328125
-168.03521728515625,-2.77545166015625,64.5970458984375,280.6351318359375,61.9027099609375,-167.38226318359375,7.86566162109375,285.309326171875,545.7996826171875,210.368408203125
-164.0797119140625,42.2357177734375,66.451416015625,301.944580078125,59.1005859375,-53.7313232421875,3.53778076171875,273.2274169921875,548.05810546875,174.1334228515625
-178.8857421875,-0.1793212890625,45.8118896484375,261.4815673828125,67.8634033203125,-165.95867919921875,70.9100341796875,278.8372802734375,514.5426025390625,232.4139404296875
-154.07867431640625,21.19818115234375,54.6982421875,297.2545166015625,65.298583984375,-132.53863525390625,-25.3055419921875,269.1427001953125,538.65673828125,260.989013671875
-158.51641845703125,39.1173095703125,69.85546875,319.169677734375,66.0433349609375,-129.6546630859375,-7.42352294921875,254.876708984375,499.6365966796875,285.676513671875
-177.9344482421875,48.4503173828125,66.3514404296875,295.0521240234375,53.1080322265625,-93.683349609375,48.3602294921875,245.0592041015625,515.199951171875,275.159423828125
-179.98883056640625,93.4078369140625,78.738037109375,299.762939453125,47.85205078125,-110.120849609375,40.3814697265625,259.499755859375,504.18310546875,203.771484375
-184.142578125,127.0064697265625,31.052978515625,256.2938232421875,52.5535888671875,-112.51763916015625,182.86962890625,251.169921875,430.510498046875,203.0765380859375
-172.46893310546875,224.64599609375,50.400146484375,250.228271484375,71.140869140625,-67.91558837890625,95.1717529296875,235.310791015625,462.5635986328125,189.0245361328125
-186.38409423828125,225.3343505859375,52.3897705078125,266.8551025390625,46.5242919921875,-36.478759765625,118.82080078125,261.5201416015625,470.78173828125,197.4097900390625
-167.5013427734375,247.397216796875,52.7091064453125,265.6397705078125,66.569580078125,-10.491943359375,63.2235107421875,251.34619140625,481.10205078125,177.36669921875
-211.38671875,278.1768798828125,43.6112060546875,231.0855712890625,57.17431640625,-48.710205078125,229.651611328125,238.6966552734375,408.5992431640625,265.2757568359375
-172.76470947265625,253.141357421875,43.9034423828125,285.25732421875,49.593505859375,-141.27105712890625,115.5418701171875,231.572998046875,465.7593994140625,344.3265380859375
-173.02410888671875,170.5654296875,56.7537841796875,281.9613037109375,45.531005859375,-54.33831787109375,86.047119140625,254.9508056640625,474.57275390625,214.769287109375
-193.44915771484375,196.5902099609375,52.050048828125,276.2584228515625,62.755126953125,-83.89410400390625,115.23193359375,262.3878173828125,509.5953369140625,255.7630615234375
-170.4400634765625,222.32177734375,57.2603759765625,269.2354736328125,48.694580078125,-102.7950439453125,78.6922607421875,256.871337890625,464.210693359375,230.729736328125
-177.19488525390625,177.6015625,46.45458984375,267.3568115234375,52.871337890625,-12.30303955078125,116.3924560546875,246.68505859375,468.4083251953125,248.9925537109375
-186.12933349609375,12.81402587890625,61.4669189453125,269.721923828125,63.950927734375,-89.78118896484375,76.2510986328125,260.2899169921875,486.943359375,287.778076171875
-190.49176025390625,-110.66937255859375,69.8609619140625,309.8692626953125,70.9439697265625,-59.8546142578125,42.2666015625,258.7147216796875,488.1856689453125,131.87744140625
-153.1876220703125,-154.59033203125,56.49560546875,260.3616943359375,62.0089111328125,-23.1748046875,28.89013671875,259.4736328125,486.9521484375,123.8934326171875
-183.7825927734375,-167.5177001953125,59.635986328125,281.0860595703125,52.2381591796875,-8.9287109375,63.776123046875,276.9073486328125,481.5833740234375,187.9681396484375
-179.17620849609375,-85.5687255859375,58.434814453125,297.351318359375,50.96484375,-64.54168701171875,30.9627685546875,265.72607421875,550.020263671875,222.802734375
-177.7432861328125,-83.87774658203125,66.805908203125,281.1937255859375,63.8758544921875,-106.93707275390625,72.5189208984375,254.015380859375,502.0516357421875,277.28173828125
