b_0,ET,b_1,a_0
-1167.78759765625,10014.4990234375,1.688592553138733,469.00848388671875
-1174.060302734375,3943.18359375,1.6367337703704834,474.67303466796875
-1152.6185302734375,8579.5380859375,1.0284099578857422,478.4479675292969
-1181.413818359375,4780.58837890625,1.8944836854934692,438.07598876953125
-1178.181396484375,8900.21875,1.739973545074463,513.9693603515625
-1149.75048828125,8521.4111328125,1.042656660079956,531.4019775390625
-1177.032470703125,7302.75732421875,1.3388055562973022,489.6408386230469
-1176.330810546875,8551.849609375,1.2772715091705322,552.7114868164062
-1179.3870849609375,14697.2392578125,1.6623550653457642,691.5333251953125
-1160.133544921875,14489.330078125,1.3479400873184204,685.8507690429688
-1177.646240234375,16934.7890625,1.7498483657836914,684.2749633789062
-1183.990234375,14726.1728515625,1.6108728647232056,702.2455444335938
-1174.893310546875,13718.6572265625,1.8627395629882812,533.0137329101562
-1161.1695556640625,9114.7900390625,1.8004037141799927,536.3197021484375
-1163.6787109375,10544.431640625,1.6602140665054321,504.75970458984375
-1162.883056640625,10075.0576171875,1.3301063776016235,546.862548828125
-1187.73876953125,8717.58203125,1.6083455085754395,539.8156127929688
-1189.951416015625,5423.28662109375,1.4065260887145996,480.9698791503906
-1165.798828125,10695.583984375,1.6147269010543823,567.6427001953125
-1167.467041015625,10529.7490234375,2.1122195720672607,541.9724731445312
-1161.94970703125,12929.578125,1.6443020105361938,605.1734619140625
-1181.48681640625,9919.900390625,1.879303216934204,573.3460693359375
-1147.030517578125,14263.703125,1.091746211051941,635.630859375
-1176.47216796875,12437.8447265625,1.5636422634124756,589.7252807617188
-1162.255615234375,14892.3857421875,1.2396860122680664,547.777099609375
-1167.7596435546875,10241.6943359375,1.1331567764282227,503.55712890625
-1153.813232421875,9139.4091796875,1.1587368249893188,533.6162109375
-1194.464111328125,6386.4306640625,1.759822964668274,420.81085205078125
-1182.03271484375,1999.5650634765625,1.9018529653549194,356.1216735839844
-1166.7274169921875,3457.191162109375,1.2836697101593018,418.1558532714844
-1162.880126953125,1798.656982421875,1.5455974340438843,362.11181640625
-1162.08837890625,3828.7392578125,0.9760502576828003,366.4228210449219
-1175.831787109375,4437.40966796875,1.631417989730835,317.86297607421875
-1172.678466796875,721.4947509765625,1.4330195188522339,359.51727294921875
-1164.71484375,1362.0753173828125,1.336329698562622,392.212646484375
-1178.75732421875,4211.48193359375,1.3352835178375244,348.1878662109375
-1163.2978515625,273.53887939453125,1.0926226377487183,330.5569152832031
-1166.0081787109375,2325.528564453125,1.8260018825531006,293.98095703125
-1180.72265625,1067.5361328125,1.4201488494873047,302.7832336425781
-1161.046875,4029.593505859375,1.2649004459381104,340.28253173828125
-1179.864501953125,7586.66748046875,1.6560810804367065,415.03265380859375
-1177.508056640625,6712.45361328125,1.3891361951828003,410.69268798828125
-1187.540771484375,6260.4130859375,1.445713996887207,476.9140930175781
-1151.236083984375,3281.935302734375,1.1679415702819824,461.2665100097656
-1154.69775390625,1393.85986328125,1.0778539180755615,402.68212890625
-1154.4632568359375,3772.926025390625,1.5407636165618896,409.191650390625
-1177.052490234375,6337.84619140625,1.6208512783050537,396.2689208984375
-1165.8302001953125,2045.335205078125,1.6918790340423584,321.0860900878906
-1192.525390625,3461.673095703125,1.515265703201294,366.8533935546875
-1180.872314453125,982.0673828125,1.4694340229034424,314.47216796875
-1187.64208984375,2533.638427734375,1.4165114164352417,397.008544921875
-1166.869140625,7472.57861328125,1.799081563949585,456.57452392578125
-1162.1002197265625,6123.2666015625,1.7952804565429688,413.9217834472656
-1171.808349609375,1306.252685546875,1.576838731765747,417.433837890625
-1169.02685546875,34.70305633544922,1.5374101400375366,412.88677978515625
-1177.221923828125,7191.876953125,1.461395502090454,399.5816650390625
-1177.624755859375,2052.630615234375,1.3932735919952393,408.91510009765625
-1171.8824462890625,5736.79833984375,1.5650272369384766,436.9283447265625
-1173.258056640625,1677.4337158203125,1.6488767862319946,421.2889709472656
-1190.7353515625,6058.625,1.6144769191741943,420.0128479003906
-1159.23388671875,3949.740478515625,1.7557634115219116,421.77117919921875
-1161.416259765625,4895.69287109375,1.6509912014007568,445.8713073730469
-1191.8939208984375,8798.95703125,1.7626231908798218,482.6748352050781
-1155.337646484375,7329.89697265625,1.9008526802062988,497.5609130859375
-1168.2861328125,4989.873046875,1.2646318674087524,417.94049072265625
-1158.720703125,3033.540771484375,1.6097888946533203,448.34625244140625
-1184.26025390625,7632.48779296875,1.9286154508590698,531.9395141601562
-1178.439208984375,11281.228515625,1.6641663312911987,553.5459594726562
-1152.5390625,7878.8662109375,1.2433745861053467,517.2338256835938
-1189.041015625,2022.308349609375,2.1626014709472656,399.1324157714844
-1177.1812744140625,2423.35693359375,1.833603858947754,389.62518310546875
-1183.28759765625,4161.61181640625,1.9621059894561768,355.83160400390625
-1155.791015625,7613.3876953125,1.527205467224121,424.0871887207031
-1159.163818359375,7695.69970703125,1.7827205657958984,408.50482177734375
-1172.356689453125,2967.400634765625,1.6705347299575806,331.8403625488281
-1165.3416748046875,2300.38330078125,1.237188458442688,342.8385009765625
-1149.316650390625,8726.146484375,0.9480262398719788,437.2277526855469
-1173.248046875,4470.59912109375,1.4879367351531982,464.48004150390625
-1167.337890625,4666.63818359375,1.1311559677124023,420.8800964355469
-1150.515869140625,707.517822265625,1.360546350479126,378.2253112792969
-1182.6640625,982.115234375,1.2845432758331299,369.1667175292969
-1172.8192138671875,432.5718078613281,1.2658578157424927,373.39727783203125
-1171.185546875,2148.22705078125,1.7214908599853516,296.2326354980469
-1163.8533935546875,2822.479248046875,1.3161396980285645,267.2128601074219
-1185.374267578125,477.8744201660156,1.6429733037948608,220.7049560546875
-1185.5247802734375,1414.7880859375,1.6656484603881836,273.5275573730469
-1186.49951171875,3226.7294921875,1.9795728921890259,256.72418212890625
-1172.738525390625,4029.268798828125,1.7908523082733154,364.1524658203125
-1157.4832763671875,2425.2529296875,1.1243901252746582,314.4996337890625
-1171.80029296875,2972.328125,1.5655012130737305,352.7790222167969
-1171.848876953125,3464.094482421875,1.7377958297729492,349.7878112792969
-1183.1910400390625,3531.52685546875,1.7967967987060547,338.2447509765625
-1173.223876953125,6552.29296875,1.6939866542816162,372.25823974609375
-1177.87646484375,4041.76904296875,1.627945899963379,412.9578552246094
-1163.175537109375,5007.89892578125,1.835507869720459,406.44378662109375
-1167.1046142578125,5443.01123046875,1.6652486324310303,510.1416015625
-1167.23828125,7638.54296875,1.4081155061721802,507.96356201171875
-1176.917724609375,7983.9951171875,1.566211223602295,444.86370849609375
-1176.555419921875,4533.79345703125,1.7326266765594482,483.04437255859375
-1171.1893310546875,5369.12255859375,1.0617917776107788,505.57366943359375
-1161.05517578125,10374.0703125,1.2040133476257324,557.6611328125
-1158.3572998046875,12474.015625,1.6820358037948608,582.9971923828125
-1160.041748046875,16577.857421875,1.1222623586654663,691.439208984375
-1178.2061767578125,13927.41796875,1.0761173963546753,652.101318359375
-1183.180419921875,10171.5791015625,1.7324703931808472,470.8286437988281
-1156.537109375,8320.9130859375,1.239108681678772,520.6669311523438
-1168.57470703125,4595.9775390625,1.6095359325408936,481.17413330078125
-1172.6240234375,6683.7666015625,1.4450349807739258,500.45892333984375
-1167.86328125,6432.74267578125,1.496157169342041,528.7152709960938
-1167.85791015625,5651.13037109375,1.6504766941070557,460.233154296875
-1186.6728515625,6637.47802734375,1.9361417293548584,504.66796875
-1165.8349609375,11398.70703125,1.615814208984375,536.2025146484375
-1174.970703125,15154.1279296875,1.6625016927719116,613.45556640625
-1173.1036376953125,11185.541015625,1.6537184715270996,621.4390869140625
-1172.2584228515625,11498.8603515625,1.9841606616973877,599.2235717773438
-1172.7373046875,11445.7177734375,1.4982683658599854,577.6202392578125
-1156.059326171875,10035.8779296875,1.154684066772461,596.6215209960938
-1155.8839111328125,13993.1064453125,1.2101017236709595,629.2952880859375
-1176.309814453125,16773.142578125,1.6656863689422607,729.0341796875
-1172.970947265625,18513.349609375,1.4040858745574951,705.3943481445312
-1183.324951171875,13656.5712890625,1.7488083839416504,667.2149658203125
-1154.744384765625,11952.771484375,1.5308481454849243,606.480224609375
-1160.5443115234375,14819.7841796875,1.3125802278518677,609.3621826171875
-1171.330078125,10534.37890625,1.5016467571258545,558.4801025390625
-1163.5616455078125,12284.2568359375,1.5221078395843506,581.9414672851562
-1175.470458984375,10750.392578125,1.2260271310806274,527.7328491210938
-1176.9501953125,11617.1767578125,1.1690798997879028,584.2381591796875
-1173.8419189453125,5078.791015625,1.3872487545013428,521.8885498046875
-1183.0672607421875,13326.072265625,1.7335532903671265,613.612548828125
-1167.738037109375,11112.791015625,1.6587454080581665,553.5867309570312
-1177.4490966796875,13288.650390625,1.6478819847106934,600.0033569335938
-1169.7772216796875,14164.7919921875,1.769899606704712,629.0071411132812
-1173.41845703125,11368.0810546875,1.3475213050842285,579.76708984375
-1176.100341796875,11176.9677734375,1.7963430881500244,539.9478149414062
-1179.62890625,14184.3828125,1.7057535648345947,634.7501220703125
-1177.3848876953125,13781.8427734375,1.3366223573684692,670.000244140625
-1161.533935546875,15026.8955078125,1.7969132661819458,642.4052734375
-1149.20361328125,13260.443359375,0.9701070189476013,626.2396850585938
-1170.45654296875,17016.154296875,1.1645458936691284,699.2005004882812
-1182.083251953125,14378.16796875,1.6505885124206543,681.0857543945312
-1180.81494140625,13963.83203125,1.593068242073059,624.5143432617188
-1174.41552734375,11590.5517578125,1.804080605506897,577.471435546875
-1190.91943359375,9328.810546875,1.6142849922180176,579.4006958007812
-1190.359130859375,5171.400390625,2.3226263523101807,542.2832641601562
-1174.3905029296875,9725.740234375,1.5024161338806152,549.3458862304688
-1170.2525634765625,12201.5400390625,1.6969242095947266,602.6295776367188
-1167.407958984375,7822.494140625,1.6991221904754639,508.282470703125
-1184.9564208984375,10193.541015625,1.7289029359817505,548.5233154296875
-1164.703369140625,7771.50830078125,1.1270047426223755,537.1383056640625
-1162.0029296875,11246.4619140625,1.293165922164917,566.6551513671875
-1164.0751953125,15084.1240234375,1.353736162185669,702.5919189453125
-1166.0338134765625,13761.943359375,1.1963019371032715,665.9739990234375
-1157.902099609375,16549.142578125,1.0187582969665527,694.2068481445312
-1171.376220703125,16060.0888671875,1.2166414260864258,680.52783203125
-1167.3765869140625,10207.3203125,1.9339674711227417,561.7608642578125
-1184.458251953125,8884.8515625,1.8720324039459229,462.708984375
-1173.606689453125,3355.45361328125,1.658686876296997,452.8452453613281
-1180.247802734375,13335.1162109375,1.8244839906692505,556.893310546875
-1156.34619140625,6280.67724609375,1.7762480974197388,511.4665222167969
-1204.747802734375,6162.318359375,1.7797284126281738,441.7502746582031
-1160.401123046875,3494.563720703125,1.5591071844100952,476.92138671875
-1190.56640625,5604.93115234375,1.7433967590332031,464.9256286621094
-1167.609619140625,3062.561767578125,1.6156580448150635,453.4821472167969
-1157.7196044921875,11470.5224609375,1.5264235734939575,618.3475341796875
-1166.67041015625,10035.5341796875,1.4648979902267456,558.1400756835938
-1163.801025390625,9775.0068359375,1.5017502307891846,559.1760864257812
-1185.26513671875,6496.6259765625,1.7516491413116455,476.0595703125
-1163.3397216796875,8772.2373046875,1.3968565464019775,403.9526672363281
-1176.5081787109375,9380.4130859375,1.9257169961929321,522.6534423828125
-1176.0810546875,12603.546875,1.5338044166564941,590.7254028320312
-1153.820068359375,12469.8359375,1.2450335025787354,592.4185180664062
-1150.6676025390625,5081.6142578125,1.4732918739318848,523.7713012695312
-1174.06103515625,8935.6171875,1.591746211051941,482.84259033203125
-1173.0098876953125,1696.2174072265625,1.8367865085601807,408.93560791015625
-1148.991943359375,378.3021240234375,1.398217797279358,406.2835998535156
-1172.188720703125,3610.8251953125,1.8180478811264038,329.8844299316406
-1188.1256103515625,1575.6092529296875,1.9003450870513916,416.6007080078125
-1195.3394775390625,1067.184326171875,2.014364719390869,394.8872985839844
-1180.284912109375,10961.37890625,2.225255012512207,431.5188293457031
-1186.9495849609375,5241.38134765625,1.6417211294174194,423.2908935546875
-1162.7646484375,4440.3203125,1.5799214839935303,434.6569519042969
-1178.7584228515625,5445.46484375,1.5659468173980713,439.73968505859375
-1176.1363525390625,9260.357421875,1.5761773586273193,384.3824157714844
-1178.6988525390625,8268.361328125,1.7196415662765503,515.0100708007812
-1190.1087646484375,5369.33349609375,1.4669835567474365,455.2647705078125
-1155.034423828125,9161.2998046875,1.246529221534729,483.4708557128906
-1188.0556640625,3343.654052734375,1.8596503734588623,390.8919982910156
-1178.40771484375,1897.9354248046875,1.5169243812561035,428.19281005859375
-1170.868408203125,1336.99658203125,1.440016269683838,395.4727478027344
-1189.7269287109375,5947.95166015625,1.4248361587524414,464.3907775878906
-1186.411376953125,10265.029296875,1.7689131498336792,532.5357055664062
-1181.053955078125,7688.09521484375,1.580208420753479,486.1022033691406
-1180.5848388671875,735.3638305664062,1.8702239990234375,451.6357116699219
-1170.09228515625,8487.45703125,1.5205225944519043,426.01641845703125
-1185.32470703125,8087.12451171875,1.751271367073059,398.30718994140625
-1183.7891845703125,1340.549072265625,1.4238535165786743,475.9847106933594
-1173.178955078125,7836.2451171875,1.9594913721084595,505.67156982421875
-1148.27978515625,8362.607421875,1.4331388473510742,481.1182556152344
-1178.95849609375,7070.791015625,1.5713152885437012,462.95501708984375
-1160.96826171875,10030.26171875,1.3150403499603271,537.6795043945312
-1145.988037109375,6844.53564453125,1.145068645477295,483.8782043457031
-1187.580322265625,8345.587890625,1.2795820236206055,577.2755737304688
-1162.813232421875,12332.046875,1.2558422088623047,615.2804565429688
-1180.08740234375,12128.0146484375,1.6025553941726685,617.1970825195312
-1168.8778076171875,13767.0009765625,1.8445091247558594,640.5493774414062
